"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","audio","audio_consent","consent_text","consent","note_3","date_time","id","id_2","district","tracking","time_2","sex_q2_1","day_q2_2","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","note2_6","members_q2_6","child_q2_7","older_q2_8","younger_q2_9","q2_9err","born_q2_10","lc1_naba_vht_q2_11","q2_12err","discuss_q2_13","big_city_q2_14","kla_q2_14","vill16_q2_15","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","tribe_q2_25","q2_25_oth","tribe1","uga_q2_22","uga_q2_22b","time_3","activity_q3_1","q3_1_oth","free_time_q3_2","q3_2err","convers_q3_3","q3_3err","time_4","news_q4_1","oly_q4_2","africa_cup_q4_3","watchTV_q4_1","mobile_q4_2","time_5","living_cond_q5_1","living_tribe_q5_2","living_tribe_q5_2b","cond_parents_q5_3","cond_children_q5_4","randomdraw1","hardwork_q5_5","hardwork_q5_6","religious_q5_7","religious_q5_8","willing_q5_9","willing_q5_10","time_6","new_ideas_q6_2a_c1","goals_q6_2","q6_2err","time_7","note7_1","achiever_q7_1","kneel_q7_3","woman_earns_q7_3","women_leaders_q7_5","time_8","note8","note_sec8","audio_sec8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","note8_1f","time_9","note9_1","randomdraw4","citizens_q9_1a_1","citizens_q9_1a_2","randomdraw5","government_q9_1b_1","government_q9_1b_2","elders_q9_2","time_10","randomdraw6","note_10_1","time_11","robbed_police_q11_5","gov_resp_q11_2","time_12","time_13","religion_q14_1","q14_1_oth","religion_times_q14_2","pray_private_q14_4","time_14","killed_witch_q14_1","possible_kill_q14_1b","randomdraw9","time_15","randomdraw11","note15_1son","move_son_q15_3","move_daughter_q15_3","time_16","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note16_2","once_week_q16_2","once_week_q16_2b","once_month_q16_2b","friends_fam_q16_3","note17","note17_1","dwelling_q16_1","q16_1_oth","note17_2","rooms_q16_2","walls_q16_5","q16_5_oth","floor_q16_6","q16_6_oth","light_q16_7","q16_7_oth","fuel_q16_8","q16_8_oth","time_18","note18_1","radio_q17_1","tv_q17_2","cellphone_q17_5","cellpone_internet_q17_5a","cellphone_battery_q17_5b","cellphone_unit_q17_5b_units","chair_q17_7","sofa_q17_8","motor_cycle_q17_15","time_19","films_q17_1","other_attend_q17_2","additional_movie_q19_3","planned_q19_4","audio_sec19","note_sec19","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_sec19_2","time_20","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","followup_q18_3","note20","observe_conditions_q18_4","note20_2","note21","survey_language","survey_language_oth","comments","instanceID","formdef_version","KEY","tc_id"
"11","Oct 31, 2016 7:59:30 PM","Oct 31, 2016 11:50:34 AM","Oct 31, 2016 1:37:27 PM",12,NA,NA,NA,NA,1,NA,1,NA,"Oct 31, 2016 12:21:00 PM",41623451,41623451,4,1,"2016-Oct-31 12:23:16",1,2,27,1,NA,2,NA,NA,5,3,0,4,NA,3,"8",NA,1,2,1,1,5,2,NA,27,NA,"2 29 31 34",NA,NA,18,NA,"Mukiga",3,NA,"2016-Oct-31 12:33:33",7,NA,"1 9 4 8",NA,"4 7",NA,"2016-Oct-31 12:36:58",5,NA,NA,1,5,"2016-Oct-31 12:37:27",1,3,NA,2,NA,0.815948295281146,NA,NA,NA,NA,3,3,"2016-Oct-31 11:50:34",1,"5 6 8",NA,"2016-Oct-31 12:47:04",NA,1,1,1,1,"2016-Oct-31 12:48:07",NA,NA,"media\AA_cdb68b43-0ac9-4305-8ce4-0d3b8ab3648c_note8_1.3gpp",NA,0.00473354419925731,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.134265462643193,1,NA,NA,NA,1,NA,2,NA,1,1,NA,"2016-Oct-31 13:03:47",NA,0.3690750396528,2,NA,0.311926670273217,1,NA,1,"2016-Oct-31 13:05:19",0.511194979038507,NA,"2016-Oct-31 13:08:22",2,2,"2016-Oct-31 13:10:24","2016-Oct-31 13:19:42",9,NA,3,1,"2016-Oct-31 13:19:55",1,NA,0.734188035633842,"2016-Oct-31 13:21:04",0.384316825814861,NA,1,NA,"2016-Oct-31 13:26:40",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,3,5,NA,2,NA,5,NA,2,NA,"2016-Oct-31 13:28:26",NA,1,2,1,2,2,3,1,2,1,"2016-Oct-31 13:29:30",7,1,2,NA,"media\AA_cdb68b43-0ac9-4305-8ce4-0d3b8ab3648c_note_sec19.3gpp",NA,NA,NA,NA,"1 2",NA,NA,NA,"2016-Oct-31 13:30:47",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,"Positive ","uuid:cdb68b43-0ac9-4305-8ce4-0d3b8ab3648c",1610280719,"uuid:cdb68b43-0ac9-4305-8ce4-0d3b8ab3648c",96
"12","Oct 31, 2016 7:59:42 PM","Oct 31, 2016 2:43:13 PM","Oct 31, 2016 4:05:48 PM",12,NA,NA,NA,NA,1,NA,1,NA,"Oct 31, 2016 2:53:00 PM",41623461,41623461,4,1,"2016-Oct-31 14:55:40",1,1,42,1,NA,2,NA,NA,7,5,0,6,NA,9,"2 6 7",NA,1,1,1,1,2,4,NA,31,NA,"2 3 34",NA,NA,24,NA,"Munyoro",3,NA,"2016-Oct-31 15:04:08",1,NA,"1 10 6 8",NA,"4 7",NA,"2016-Oct-31 15:07:44",5,NA,NA,2,5,"2016-Oct-31 15:08:29",1,1,NA,1,NA,0.603542801602956,NA,NA,1,1,NA,NA,"2016-Oct-31 14:43:13",1,"1 4 7",NA,"2016-Oct-31 15:17:02",NA,1,2,1,2,"2016-Oct-31 15:18:53",NA,NA,"media\AA_d8b37e45-0e7c-4d4c-afe7-283aa5c6d120_note8_1.3gpp",NA,0.965614579407222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,2,NA,2,0.252024567049929,2,NA,NA,NA,1,NA,2,NA,2,1,NA,"2016-Oct-31 15:26:25",NA,0.509625930199888,NA,1,0.493267768786575,NA,NA,1,"2016-Oct-31 15:29:23",0.202379196784379,NA,"2016-Oct-31 15:33:10",3,2,"2016-Oct-31 15:35:58","2016-Oct-31 15:46:39",4,NA,1,2,"2016-Oct-31 15:47:03",NA,NA,0.493100616290201,"2016-Oct-31 15:47:58",0.183851612408992,NA,1,NA,"2016-Oct-31 15:49:28",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,1,NA,NA,6,5,NA,7,NA,7,NA,3,NA,"2016-Oct-31 15:52:26",NA,1,1,1,2,3,3,1,2,2,"2016-Oct-31 15:52:59",7,1,NA,NA,"media\AA_d8b37e45-0e7c-4d4c-afe7-283aa5c6d120_note_sec19.3gpp",NA,NA,NA,NA,"5 3",NA,NA,NA,"2016-Oct-31 15:55:46",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,"Positive","uuid:d8b37e45-0e7c-4d4c-afe7-283aa5c6d120",1610280719,"uuid:d8b37e45-0e7c-4d4c-afe7-283aa5c6d120",96
"13","Oct 31, 2016 8:00:02 PM","Oct 31, 2016 4:36:48 PM","Oct 31, 2016 5:49:03 PM",12,NA,NA,NA,NA,2,NA,1,NA,"Oct 31, 2016 4:52:00 PM",41623421,41623421,4,1,"2016-Oct-31 16:55:43",1,1,32,1,NA,2,NA,NA,9,7,0,8,NA,6,"7",NA,1,1,1,2,7,2,NA,2,NA,"1 27 31 34",NA,NA,1,NA,"Muganda",3,NA,"2016-Oct-31 17:01:14",1,NA,"9 4 5 8",NA,"2 3 4 7",NA,"2016-Oct-31 17:05:54",5,NA,2,2,5,"2016-Oct-31 17:06:56",2,2,NA,2,1,0.521819009869193,NA,NA,1,NA,NA,NA,"2016-Oct-31 16:36:49",1,"3 6 8",NA,"2016-Oct-31 17:14:52",NA,1,2,1,2,"2016-Oct-31 17:16:27",NA,NA,NA,NA,0.769722010213719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,2,NA,2,0.135340823574946,2,NA,NA,NA,2,NA,2,NA,1,1,NA,"2016-Oct-31 17:21:02",NA,0.291413448533061,1,NA,0.587944229269858,NA,1,1,"2016-Oct-31 17:22:46",0.57577300735076,NA,"2016-Oct-31 17:24:51",2,2,"2016-Oct-31 17:26:47","2016-Oct-31 17:31:41",4,NA,3,1,"2016-Oct-31 17:32:07",1,NA,0.444325086407171,"2016-Oct-31 17:32:31",0.0635058584803937,NA,1,NA,"2016-Oct-31 17:34:07",NA,NA,NA,0,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,4,5,NA,2,NA,5,NA,3,NA,"2016-Oct-31 17:35:48",NA,1,2,1,2,3,3,1,2,1,"2016-Oct-31 17:36:16",7,1,2,NA,NA,NA,NA,NA,NA,"1 2",NA,NA,NA,"2016-Oct-31 17:36:44",2,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,"Had a doubting !Ind due to the rumours that we passing in the village and says that he may not have time to participate in the next study.","uuid:fb53cbce-e75e-4973-8d43-9032ec0335d7",1610280719,"uuid:fb53cbce-e75e-4973-8d43-9032ec0335d7",96
"14","Oct 31, 2016 8:01:34 PM","Oct 31, 2016 11:18:28 AM","Oct 31, 2016 12:30:23 PM",29,NA,NA,NA,NA,1,NA,1,NA,"Oct 31, 2016 11:18:00 AM",41623301,41623301,4,1,"2016-Oct-31 11:19:33",2,1,27,2,NA,2,NA,NA,5,3,1,3,NA,3,"11",NA,2,2,1,2,4,1,NA,2,NA,"29 34",NA,NA,29,NA,"Mutooro",3,NA,"2016-Oct-31 11:25:56",1,NA,"9 10 4 11",NA,"2",NA,"2016-Oct-31 11:29:54",4,NA,NA,6,5,"2016-Oct-31 11:32:00",2,2,NA,1,2,0.685995735680539,NA,NA,NA,NA,3,NA,"2016-Oct-31 11:18:28",0,"1 6 8",NA,"2016-Oct-31 11:37:17",NA,1,2,1,2,"2016-Oct-31 11:38:43",NA,NA,"media\AA_0f08e9b8-7353-461a-8226-2ca458854118_note8_1.3gpp",NA,0.391603382420003,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.953007121033515,NA,NA,2,NA,2,2,NA,NA,2,1,NA,"2016-Oct-31 11:44:19",NA,0.591363392171165,NA,2,0.245588275068722,1,NA,1,"2016-Oct-31 11:47:36",0.767419262106006,NA,"2016-Oct-31 11:51:02",2,2,"2016-Oct-31 11:52:58","2016-Oct-31 12:01:38",9,NA,2,1,"2016-Oct-31 12:02:09",2,1,0.431117117522557,"2016-Oct-31 12:04:06",0.627641517197673,NA,NA,1,"2016-Oct-31 12:06:56",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,5,5,NA,7,NA,5,NA,2,NA,"2016-Oct-31 12:10:44",NA,2,2,1,2,7,3,1,2,2,"2016-Oct-31 12:11:22",7,4,2,NA,"media\AA_0f08e9b8-7353-461a-8226-2ca458854118_note_sec19.3gpp",NA,NA,NA,NA,"7",NA,NA,NA,"2016-Oct-31 12:12:43",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,"Respondent refused to give her phone number","uuid:0f08e9b8-7353-461a-8226-2ca458854118",1610280719,"uuid:0f08e9b8-7353-461a-8226-2ca458854118",96
"15","Oct 31, 2016 8:02:00 PM","Oct 31, 2016 3:47:35 PM","Oct 31, 2016 4:44:00 PM",29,NA,NA,NA,NA,1,NA,1,NA,"Oct 31, 2016 3:49:00 PM",41623261,41623261,4,1,"2016-Oct-31 15:50:14",2,1,19,2,NA,2,NA,NA,3,1,1,1,NA,1,"11",NA,2,2,2,2,4,2,NA,34,NA,"2 17 26 29 30",NA,NA,14,NA,"Mufumbira",3,NA,"2016-Oct-31 15:58:40",1,NA,"1 10 11 6",NA,"5 1",NA,"2016-Oct-31 16:01:51",4,3,NA,6,3,"2016-Oct-31 16:03:39",3,3,NA,3,1,0.975353892856112,NA,NA,NA,NA,3,3,"2016-Oct-31 15:47:35",1,"4 6 8",NA,"2016-Oct-31 16:08:02",NA,2,2,2,1,"2016-Oct-31 16:09:20",NA,NA,"media\AA_4505c1f8-7a9e-4c6b-a112-d43ecf46a62e_note8_1.3gpp",NA,0.735210962483663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.352760468896051,NA,2,NA,NA,1,NA,NA,1,2,1,NA,"2016-Oct-31 16:17:39",NA,0.761250131961119,NA,2,0.450559673281701,1,NA,1,"2016-Oct-31 16:19:33",0.114852990353738,NA,"2016-Oct-31 16:23:21",1,2,"2016-Oct-31 16:25:09","2016-Oct-31 16:31:44",5,NA,2,1,"2016-Oct-31 16:32:22",1,NA,0.840723255372,"2016-Oct-31 16:34:37",0.699827846055435,NA,NA,1,"2016-Oct-31 16:36:58",NA,NA,5,2,"2 3",NA,NA,NA,2,NA,1,2,NA,NA,3,NA,NA,1,5,NA,7,NA,6,NA,2,NA,"2016-Oct-31 16:39:17",NA,1,2,2,NA,NA,NA,1,2,2,"2016-Oct-31 16:39:29",7,2,1,2,"media\AA_4505c1f8-7a9e-4c6b-a112-d43ecf46a62e_note_sec19.3gpp",NA,NA,NA,NA,"5",NA,NA,NA,"2016-Oct-31 16:41:37",1,2,NA,NA,NA,1,NA,3,NA,NA,1,NA,"None","uuid:4505c1f8-7a9e-4c6b-a112-d43ecf46a62e",1610280719,"uuid:4505c1f8-7a9e-4c6b-a112-d43ecf46a62e",96
"16","Oct 31, 2016 8:02:23 PM","Oct 31, 2016 9:17:03 AM","Oct 31, 2016 10:09:35 AM",19,NA,NA,NA,NA,2,NA,1,NA,"Oct 31, 2016 9:17:00 AM",41623361,41623361,4,1,"2016-Oct-31 09:18:11",1,1,27,9,NA,1,NA,NA,4,1,1,2,NA,0,"11",NA,1,2,1,1,11,NA,2,2,NA,"34",NA,NA,1,NA,"Muganda",5,NA,"2016-Oct-31 09:22:54",3,NA,"1 10 6 8",NA,"8",NA,"2016-Oct-31 09:24:33",5,3,3,2,5,"2016-Oct-31 09:25:34",3,3,NA,3,2,0.944998203487132,NA,NA,NA,NA,1,1,"2016-Oct-31 09:17:04",1,"4 5 8",NA,"2016-Oct-31 09:29:15",NA,2,2,2,2,"2016-Oct-31 09:30:47",NA,NA,NA,NA,0.540285866209901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.578523925800791,NA,2,NA,NA,2,NA,NA,2,1,2,NA,"2016-Oct-31 09:34:38",NA,0.306715552016344,2,NA,0.402334020120444,1,NA,2,"2016-Oct-31 09:35:44",0.0500595256243538,NA,"2016-Oct-31 09:39:18",3,2,"2016-Oct-31 09:40:22","2016-Oct-31 09:45:34",2,NA,1,1,"2016-Oct-31 09:46:02",1,NA,0.374878193906848,"2016-Oct-31 09:47:16",0.967088951725216,NA,NA,1,"2016-Oct-31 09:48:13",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,2,7,NA,7,NA,7,NA,2,NA,"2016-Oct-31 09:49:31",NA,1,1,1,2,5,3,1,1,1,"2016-Oct-31 09:49:57",7,4,2,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,"2016-Oct-31 09:50:49",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,"The respondent was in a hurry","uuid:bd968322-5530-419f-a9d4-7ff070510178",1610280719,"uuid:bd968322-5530-419f-a9d4-7ff070510178",96
"17","Oct 31, 2016 8:03:57 PM","Oct 31, 2016 9:23:51 AM","Oct 31, 2016 10:31:47 AM",10,NA,NA,NA,NA,2,NA,1,NA,"Oct 31, 2016 9:24:00 AM",41623401,41623401,4,1,"2016-Oct-31 09:26:48",1,1,34,1,NA,1,NA,NA,6,4,0,5,NA,8,"7",NA,1,1,1,2,8,NA,2,2,NA,"3 34",NA,NA,1,NA,"Muganda",1,NA,"2016-Oct-31 09:32:32",15,"Law enforcer","1 9 10 8",NA,"5 1 2 3 4 7 9",NA,"2016-Oct-31 09:38:29",4,3,3,6,5,"2016-Oct-31 09:39:54",2,2,NA,2,2,0.119576244876871,1,2,NA,NA,NA,NA,"2016-Oct-31 09:23:51",1,"4 6 7",NA,"2016-Oct-31 09:50:53",NA,2,2,2,2,"2016-Oct-31 09:52:29",NA,NA,NA,NA,0.966884770158549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,2,NA,NA,1,1,NA,0.809151771133714,NA,NA,2,NA,1,2,NA,NA,1,1,NA,"2016-Oct-31 09:58:30",NA,0.053930293720495,2,NA,0.0206823549811683,2,NA,2,"2016-Oct-31 09:58:54",0.802920293240632,NA,"2016-Oct-31 09:59:38",3,1,"2016-Oct-31 10:00:50","2016-Oct-31 10:03:02",9,NA,3,1,"2016-Oct-31 10:04:15",1,NA,0.292361025342915,"2016-Oct-31 10:05:11",0.937534167583006,NA,NA,1,"2016-Oct-31 10:06:57",NA,NA,3,0,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,4,1,NA,2,NA,5,NA,3,NA,"2016-Oct-31 10:09:00",NA,1,2,1,2,4,3,1,2,2,"2016-Oct-31 10:09:23",7,1,2,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,"2016-Oct-31 10:12:00",2,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,"uuid:04b105a3-8a70-4644-bad8-da906e4b01a9",1610280719,"uuid:04b105a3-8a70-4644-bad8-da906e4b01a9",96
"18","Oct 31, 2016 8:03:59 PM","Oct 31, 2016 2:08:46 PM","Oct 31, 2016 3:26:47 PM",19,NA,NA,NA,NA,2,NA,1,NA,"Oct 31, 2016 2:21:00 PM",41623171,41623171,4,1,"2016-Oct-31 14:22:17",1,1,25,1,NA,1,NA,NA,3,1,0,2,NA,1,"11",NA,1,1,2,1,5,2,NA,34,NA,"2",NA,NA,29,NA,"Mutooro",3,NA,"2016-Oct-31 14:26:27",3,NA,"9 10 4 8",NA,"8",NA,"2016-Oct-31 14:32:08",4,NA,NA,1,5,"2016-Oct-31 14:33:50",3,1,NA,2,2,0.72923721725509,NA,NA,NA,NA,1,1,"2016-Oct-31 14:08:47",1,"4 6 8",NA,"2016-Oct-31 14:40:14",NA,1,2,1,2,"2016-Oct-31 14:41:25",NA,NA,NA,NA,0.779800732296614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,2,NA,2,0.977242435174717,NA,NA,2,NA,2,2,NA,NA,1,1,NA,"2016-Oct-31 14:47:45",NA,0.898102867728638,NA,1,0.081933393168669,1,NA,2,"2016-Oct-31 14:50:09",0.984719534403667,NA,"2016-Oct-31 14:54:00",1,2,"2016-Oct-31 14:55:51","2016-Oct-31 15:04:49",9,NA,3,1,"2016-Oct-31 15:05:21",1,NA,0.620618833498793,"2016-Oct-31 15:07:39",0.747485150087637,NA,NA,1,"2016-Oct-31 15:10:52",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,3,7,NA,7,NA,5,NA,2,NA,"2016-Oct-31 15:12:49",NA,1,2,1,2,4,3,1,2,1,"2016-Oct-31 15:13:34",7,4,2,NA,NA,NA,NA,NA,NA,"6",NA,"Teaching people how kill and others were ",NA,"2016-Oct-31 15:14:23",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,NA,"uuid:516701a9-9e07-4e5a-8afc-96198413e67d",1610280719,"uuid:516701a9-9e07-4e5a-8afc-96198413e67d",96
"19","Oct 31, 2016 8:04:18 PM","Oct 31, 2016 10:57:59 AM","Oct 31, 2016 12:04:05 PM",10,NA,NA,NA,NA,1,NA,1,NA,"Oct 31, 2016 10:59:00 AM",41623181,41623181,4,1,"2016-Oct-31 11:00:12",1,3,28,1,NA,1,NA,NA,4,2,0,3,NA,2,"8",NA,3,1,1,1,6,2,NA,31,NA,"2",NA,NA,24,NA,"Munyoro",5,NA,"2016-Oct-31 11:05:32",1,NA,"1 9 10 8",NA,"5 1 2 4 7 9",NA,"2016-Oct-31 11:09:54",5,NA,NA,2,5,"2016-Oct-31 11:11:12",3,1,NA,1,2,0.297833639766878,1,1,NA,NA,NA,NA,"2016-Oct-31 10:57:59",1,"3 4 6",NA,"2016-Oct-31 11:15:31",NA,1,2,1,2,"2016-Oct-31 11:16:29",NA,NA,"media\AA_281ea1eb-80d3-482c-92bc-5a6f9e74faae_note8_1.3gpp",NA,0.660102040624075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.987655285079543,NA,NA,2,NA,1,2,NA,NA,1,2,NA,"2016-Oct-31 11:21:54",NA,0.834194875651211,NA,2,0.946511599057963,NA,2,1,"2016-Oct-31 11:23:30",0.545521361199872,NA,"2016-Oct-31 11:27:04",1,1,"2016-Oct-31 11:28:18","2016-Oct-31 11:34:42",9,NA,3,1,"2016-Oct-31 11:35:15",1,NA,0.713725510213496,"2016-Oct-31 11:36:55",0.749312165389529,NA,NA,1,"2016-Oct-31 11:38:35",NA,NA,2,0,NA,NA,NA,NA,2,NA,3,2,NA,NA,1,NA,NA,3,7,NA,1,NA,5,NA,3,NA,"2016-Oct-31 11:41:27",NA,1,2,1,2,5,3,1,2,1,"2016-Oct-31 11:42:05",7,1,1,2,"media\AA_281ea1eb-80d3-482c-92bc-5a6f9e74faae_note_sec19.3gpp",NA,NA,NA,NA,"7",NA,NA,NA,"2016-Oct-31 11:45:00",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,NA,"uuid:281ea1eb-80d3-482c-92bc-5a6f9e74faae",1610280719,"uuid:281ea1eb-80d3-482c-92bc-5a6f9e74faae",96
"20","Oct 31, 2016 8:05:50 PM","Oct 31, 2016 1:07:04 PM","Oct 31, 2016 2:17:58 PM",10,NA,NA,NA,NA,1,NA,1,NA,"Oct 31, 2016 1:07:00 PM",41623491,41623491,4,1,"2016-Oct-31 13:08:18",1,1,25,1,NA,2,NA,NA,3,1,0,2,NA,2,"6",NA,3,1,1,1,11,NA,2,31,NA,"1 2",NA,NA,24,NA,"Munyoro",3,NA,"2016-Oct-31 13:11:59",10,NA,"9 4 5 6",NA,"1 2 4 7",NA,"2016-Oct-31 13:14:34",4,NA,3,2,4,"2016-Oct-31 13:15:57",2,1,NA,2,2,0.910437478995579,NA,NA,NA,NA,1,1,"2016-Oct-31 13:07:05",1,"1 3 8",NA,"2016-Oct-31 13:23:44",NA,2,2,1,2,"2016-Oct-31 13:24:46",NA,NA,"media\AA_ec542fa1-d978-45b4-8ba0-f6e335b89565_note8_1.3gpp",NA,0.840984922301738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,2,NA,1,0.928907010291921,NA,NA,1,NA,1,1,NA,NA,1,1,NA,"2016-Oct-31 13:29:44",NA,0.607920242611785,NA,2,0.839037891206612,NA,2,1,"2016-Oct-31 13:31:27",0.548805841005029,NA,"2016-Oct-31 13:34:41",3,2,"2016-Oct-31 13:36:03","2016-Oct-31 13:44:06",4,NA,2,2,"2016-Oct-31 13:44:42",2,1,0.585930699816865,"2016-Oct-31 13:46:27",0.609076573338865,NA,NA,1,"2016-Oct-31 13:48:12",NA,NA,4,0,NA,NA,NA,NA,1,1,NA,2,NA,NA,2,NA,NA,2,7,NA,7,NA,5,NA,2,NA,"2016-Oct-31 13:51:44",NA,1,1,1,1,3,3,1,2,1,"2016-Oct-31 13:52:15",7,1,1,1,"media\AA_ec542fa1-d978-45b4-8ba0-f6e335b89565_note_sec19.3gpp",NA,NA,NA,NA,"7",NA,NA,NA,"2016-Oct-31 13:56:11",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,NA,"uuid:ec542fa1-d978-45b4-8ba0-f6e335b89565",1610280719,"uuid:ec542fa1-d978-45b4-8ba0-f6e335b89565",96
"21","Oct 31, 2016 8:05:57 PM","Oct 31, 2016 9:23:46 AM","Oct 31, 2016 10:45:01 AM",30,NA,NA,NA,NA,1,NA,1,NA,"Oct 31, 2016 9:24:00 AM",41623021,41623021,4,1,"2016-Oct-31 09:24:54",2,1,29,2,NA,2,NA,NA,3,1,0,2,NA,1,"11",NA,2,1,1,2,19,NA,2,31,NA,"19 27 29 30 31",NA,NA,15,NA,"Mugishu",3,NA,"2016-Oct-31 09:37:02",15,"Treating the patients at the clinic","1 11 6 8",NA,"1 2 3 4",NA,"2016-Oct-31 09:40:00",5,3,3,3,5,"2016-Oct-31 09:41:18",3,3,NA,2,2,0.916053370244486,NA,NA,NA,NA,3,3,"2016-Oct-31 09:23:47",1,"2 3 6",NA,"2016-Oct-31 09:57:00",NA,1,2,1,2,"2016-Oct-31 09:58:13",NA,NA,"media\AA_4ea0861f-9374-40f0-85eb-4ba23038b2ac_note8_1.3gpp",NA,0.624921681753973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.0891341921722011,2,NA,NA,NA,2,NA,2,NA,2,1,NA,"2016-Oct-31 10:06:10",NA,0.821200186649158,NA,2,0.974204406208823,NA,2,1,"2016-Oct-31 10:07:26",0.711762295482128,NA,"2016-Oct-31 10:11:15",2,2,"2016-Oct-31 10:13:08","2016-Oct-31 10:27:19",4,NA,1,1,"2016-Oct-31 10:27:41",2,1,0.334534772155711,"2016-Oct-31 10:29:31",0.230237005119823,NA,2,NA,"2016-Oct-31 10:30:28",NA,NA,3,0,NA,NA,NA,NA,2,NA,3,1,NA,NA,3,NA,NA,3,5,NA,7,NA,7,NA,2,NA,"2016-Oct-31 10:33:49",NA,1,1,1,1,1,3,1,2,2,"2016-Oct-31 10:34:33",7,2,1,2,"media\AA_4ea0861f-9374-40f0-85eb-4ba23038b2ac_note_sec19.3gpp",NA,NA,NA,NA,"7",NA,NA,NA,"2016-Oct-31 10:37:41",2,NA,NA,NA,NA,1,NA,4,NA,NA,1,NA,"She had some people to attend to at the shop so she was a busy respondent","uuid:4ea0861f-9374-40f0-85eb-4ba23038b2ac",1610280719,"uuid:4ea0861f-9374-40f0-85eb-4ba23038b2ac",96
