"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","police_q5_1c","clergy_q5_1c","principal_q5_1c","note_q5_1_d","official_q5_1d","judge_q5_1d","doctor_q5_1d","teacher_q5_1d","police_q5_1d","clergy_q5_1d","principal_q5_1d","note_q5_1_e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","principal_q5_1e","note_q5_1_f","official_q5_1f","judge_q5_1f","doctor_q5_1f","teacher_q5_1f","police_q5_1f","clergy_q5_1f","principal_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"116","May 17, 2017 4:04:27 PM","May 17, 2017 9:20:04 AM","May 17, 2017 11:21:13 AM",24,NA,NA,NA,NA,1,NA,2,2,"May 17, 2017 9:24:00 AM",NA,NA,NA,"999999999","999999999",4,2,1,NA,37,6,NA,5,NA,"11",NA,5,1,NA,26,NA,"2",NA,NA,1,NA,4,"8",NA,4,3,"Matooke",5,2,5,0.298051951378599,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 7",NA,NA,2,1,1,1,NA,NA,0.75209469834065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,2,NA,2,0.132404973014382,2,NA,NA,NA,2,NA,2,NA,1,1,2,NA,1,2,0.426043531978739,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.203974279237121,"LC1","man","Woman","omukazi","omukazi",2,NA,NA,1,1,1,2,2,0.470538283591713,14,NA,"Mufumbira",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,4,NA,1,NA,1,"Respondent participated fully  and was active ","uuid:0d2461d9-8fec-4035-bdb9-8ed51bbca2a8",1705161815,"uuid:0d2461d9-8fec-4035-bdb9-8ed51bbca2a8",112
"117","May 17, 2017 4:04:43 PM","May 17, 2017 9:55:55 AM","May 17, 2017 4:02:58 PM",8,NA,NA,NA,NA,1,NA,2,1,"May 17, 2017 10:04:00 AM",NA,NA,NA,"999999999","999999999",4,1,2,NA,23,1,NA,7,NA,"11",NA,14,NA,2,17,NA,"3",NA,NA,7,NA,3,"1 3 4 10",NA,3,2,"Cassava flour",5,2,5,0.987183216368099,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,"1 2 3",NA,NA,2,2,1,2,NA,NA,0.472409310127888,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.013942889989696,2,NA,NA,NA,2,NA,2,NA,1,1,2,NA,1,2,0.535576180861391,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.427958597214422,"Nabakyala","woman","Man","omusajja","omusajja",1,NA,NA,1,1,1,1,2,0.397695139824811,17,NA,"Mukhonjo",NA,NA,NA,NA,NA,2,2,"1 2",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,4,NA,2,"They need more explanations for them to understands the question.","uuid:c492121b-8fa6-4f9d-a1f5-f08cfa3fa02c",1705161815,"uuid:c492121b-8fa6-4f9d-a1f5-f08cfa3fa02c",112
"118","May 17, 2017 4:05:12 PM","May 17, 2017 9:46:43 AM","May 17, 2017 11:10:00 AM",28,NA,NA,NA,NA,1,NA,2,2,"May 17, 2017 9:55:00 AM",NA,NA,NA,"123456789","123456789",4,2,1,NA,25,11,NA,7,NA,"11",NA,9,NA,2,2,NA,"34",NA,NA,5,NA,1,"8",NA,4,3,"Matooke",5,4,5,0.804387273740401,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 5",NA,NA,1,1,2,1,NA,NA,0.0404991458795835,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.816881800945556,NA,NA,2,NA,2,2,NA,NA,2,1,2,NA,1,1,0.720429112805605,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.0911444147900365,"LC1","man","Woman","omukazi","omukazi",1,NA,NA,1,1,1,2,1,0.8698936355843,29,NA,"Mutooro",NA,NA,NA,NA,NA,3,3,"4",NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:19d919c7-47f2-42cd-a211-eb51bab923d3",1705161815,"uuid:19d919c7-47f2-42cd-a211-eb51bab923d3",88
"119","May 17, 2017 4:05:47 PM","May 17, 2017 9:12:22 AM","May 17, 2017 10:47:27 AM",25,NA,NA,NA,NA,1,NA,2,1,"May 17, 2017 9:26:00 AM",NA,NA,NA,"123456789","123456789",4,2,3,NA,30,2,NA,1,NA,"11",NA,1,3,NA,27,NA,"2 26",NA,NA,7,NA,3,"10",NA,4,3," Matooke and rice",4,3,5,0.597855609512871,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 5",NA,NA,2,1,1,1,NA,NA,0.783378210539691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,1,1,NA,0.47834446187028,NA,1,NA,NA,1,NA,NA,2,1,1,1,NA,2,2,0.0493133279147696,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.114433811571951,"LC1","man","Woman","omukazi","omukazi",2,NA,NA,1,1,2,2,2,0.633566681564047,14,NA,"Mufumbira",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:c5ad3d1d-994b-4448-a06e-1bc6ac2473cb",1705161815,"uuid:c5ad3d1d-994b-4448-a06e-1bc6ac2473cb",87
"120","May 17, 2017 4:05:56 PM","May 11, 2017 12:28:11 PM","May 17, 2017 10:53:20 AM",27,NA,NA,NA,NA,1,NA,2,2,"May 11, 2017 12:29:00 PM",NA,NA,NA,"123456789","123456789",4,2,1,NA,35,1,NA,4,NA,"11",NA,3,2,NA,2,NA,"31 34",NA,NA,1,NA,3,"5 1 4",NA,4,3,"Matooke",1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 5",NA,NA,1,1,1,1,NA,NA,0.08401754314593,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.612854771971699,NA,2,NA,NA,1,NA,NA,2,2,1,1,NA,2,2,0.722046757914154,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.908198736932056,"Police","man","Woman","omukazi","omukazi",1,NA,NA,1,1,1,2,1,0.699295434171192,24,NA,"Munyoro",NA,NA,NA,NA,NA,5,1,"3",NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:778e8f49-1ff8-462d-90fe-d2ccaf673306",1705161815,"uuid:778e8f49-1ff8-462d-90fe-d2ccaf673306",112
"121","May 17, 2017 4:06:25 PM","May 17, 2017 9:48:38 AM","May 17, 2017 4:05:36 PM",2,NA,NA,NA,NA,1,NA,2,1,"May 17, 2017 9:51:00 AM",NA,NA,NA,"123456789","123456789",4,1,2,NA,40,1,NA,1,NA,"7",NA,9,NA,2,2,NA,"1 3 13 17 26 36",NA,"Lingala",15,"Security peronel",3,"1 10",NA,6,1,"Pork and irish",5,2,5,0.251153182927276,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 3",NA,NA,2,2,1,1,NA,NA,0.344421914433988,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.0351036366701996,2,NA,NA,NA,2,NA,2,NA,2,1,2,NA,1,2,0.218684532197591,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.743457237873837,"Police","woman","Man","omusajja","omusajja",2,NA,NA,2,1,1,1,1,0.502252933301137,14,NA,"Mufumbira",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,NA,1,NA,4,NA,"uuid:65c60ca6-830c-4260-bcb7-e70665ccbd90",1705161815,"uuid:65c60ca6-830c-4260-bcb7-e70665ccbd90",65
"122","May 17, 2017 4:10:08 PM","May 17, 2017 9:21:58 AM","May 17, 2017 11:16:36 AM",33,NA,NA,NA,NA,1,NA,2,1,"May 17, 2017 9:24:00 AM",NA,NA,NA,"999999999","999999999",4,1,2,NA,27,1,NA,2,NA,"8",NA,11,NA,2,29,NA,"2",NA,NA,7,NA,3,"5 1 10",NA,4,3,"Matooke",5,5,5,0.605152993447764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 7",NA,NA,2,1,2,1,NA,NA,0.28743962172182,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.522631400162402,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.384948578070084,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.000618004684983853,"Police","woman","Man","omusajja","omusajja",1,NA,NA,1,1,1,1,1,0.617725831911,18,NA,"Mukiga",NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,NA,1,NA,1,"Willingly answered","uuid:a0bd483e-ec5a-46f7-98ce-8ad502912bca",1705161815,"uuid:a0bd483e-ec5a-46f7-98ce-8ad502912bca",88
"123","May 17, 2017 4:12:04 PM","May 17, 2017 9:26:03 AM","May 17, 2017 12:49:01 PM",35,NA,NA,NA,NA,1,NA,2,2,"May 17, 2017 9:26:00 AM",NA,NA,NA,"123456789","123456789",4,2,1,NA,27,2,NA,2,NA,"11",NA,18,NA,4,30,NA,"2",NA,NA,1,NA,3,"8",NA,2,3,"Posho",5,1,1,0.764830006566674,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 5",NA,NA,2,2,2,2,NA,NA,0.980263210431396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,2,NA,2,0.544473522425746,NA,2,NA,NA,2,NA,NA,2,2,1,2,NA,1,2,0.694185862359865,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.389088300773306,"Nabakyala","man","Woman","omukazi","omukazi",2,NA,NA,2,1,1,2,2,0.803446902088369,22,NA,"Munyarwanda",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,NA,1,NA,2,NA,"uuid:cb6b8d70-0f8d-4cfd-ab20-95d25a94a0d8",1705161815,"uuid:cb6b8d70-0f8d-4cfd-ab20-95d25a94a0d8",88
"124","May 17, 2017 4:19:23 PM","May 17, 2017 9:17:25 AM","May 17, 2017 11:32:32 AM",15,NA,NA,NA,NA,1,NA,2,2,"May 17, 2017 9:22:00 AM",NA,NA,NA,"123456789","123456789",4,2,1,NA,20,2,NA,2,NA,"1",NA,5,2,NA,2,NA,"3 30",NA,NA,1,NA,3,"1 2 3 7 10",NA,4,3,"Irish Potatoes",5,1,5,0.93109630407408,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,"2 5 7",NA,NA,2,1,1,1,NA,NA,0.0379576536121768,2,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.103406153668068,1,NA,NA,NA,2,NA,1,NA,1,1,2,NA,1,1,0.289543574257696,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",NA,NA,NA,1,NA,2,NA,0.0723551235350673,"LC1","man","Woman","omukazi","omukazi",2,NA,NA,1,1,2,1,2,0.160710562541752,22,NA,"Munyarwanda",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,1,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:d31d9712-8483-4e6d-9ff5-8fbb43bf2ccb",1705161815,"uuid:d31d9712-8483-4e6d-9ff5-8fbb43bf2ccb",112
"125","May 17, 2017 4:19:25 PM","May 17, 2017 10:04:45 AM","May 17, 2017 4:09:03 PM",5,NA,NA,NA,NA,1,NA,2,2,"May 17, 2017 10:05:00 AM",NA,NA,NA,"000000001","000000001",4,1,2,NA,19,3,NA,7,NA,"11",NA,10,NA,2,30,NA,"1 2",NA,NA,1,NA,2,"5 2 10",NA,4,1,"Irish potatoes",5,3,5,0.708761148251975,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2 5 7",NA,NA,2,1,2,1,NA,NA,0.0666358649295368,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.882776874578148,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,1,2,0.524524171600583,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.934488026949954,"Police","woman","Man","omusajja","omusajja",2,NA,NA,1,1,1,1,1,0.228305614849883,21,NA,"Munyankole",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,"The respondent is an adult staying in the same home with his father.","uuid:d6f274a8-7d2a-4c02-917a-618db1ad287a",1705161815,"uuid:d6f274a8-7d2a-4c02-917a-618db1ad287a",75
"126","May 17, 2017 4:21:00 PM","May 17, 2017 10:47:20 AM","May 17, 2017 3:57:10 PM",12,NA,NA,NA,NA,1,NA,2,1,"May 17, 2017 10:48:00 AM",NA,NA,NA,"999999999","999999999",4,2,2,NA,42,2,NA,1,NA,"11",NA,5,2,NA,27,NA,"2 26",NA,NA,1,NA,2,"8",NA,3,1,"Beans",5,2,5,0.247451722455492,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 5 7",NA,NA,1,1,1,1,NA,NA,0.575932735568864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.535612646340336,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.971172670569325,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.537559178958658,"Nabakyala","man","Woman","omukazi","omukazi",1,NA,NA,2,2,2,2,1,0.184315457512166,14,NA,"Mufumbira",NA,NA,NA,NA,NA,2,2,"4",NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,2,7,4,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:fbded5ec-1fcb-486a-a2dd-5793eddce7bb",1705161815,"uuid:fbded5ec-1fcb-486a-a2dd-5793eddce7bb",86
"127","May 17, 2017 4:28:46 PM","May 17, 2017 9:53:08 AM","May 17, 2017 11:46:47 AM",22,NA,NA,NA,NA,1,NA,2,2,"May 17, 2017 10:30:00 AM",NA,NA,NA,"999999999","999999999",4,2,1,NA,21,3,NA,7,NA,"11",NA,9,NA,2,2,NA,"31",NA,NA,12,NA,4,"3",NA,4,3,"Sweet potatoes ",1,3,5,0.241048683680104,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 5 7",NA,NA,2,2,2,1,NA,NA,0.382893753960235,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.158372013913958,2,NA,NA,NA,1,NA,2,NA,1,1,1,NA,1,2,0.753967911387151,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.962415690824953,"Police","man","Woman","omukazi","omukazi",2,NA,NA,1,1,1,2,1,0.523239427800021,24,NA,"Munyoro",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,NA,1,NA,4,NA,"uuid:70a986e4-1e88-4f17-91e5-2fa20adead60",1705161815,"uuid:70a986e4-1e88-4f17-91e5-2fa20adead60",76
"128","May 17, 2017 4:29:11 PM","May 17, 2017 9:51:55 AM","May 17, 2017 2:56:44 PM",34,NA,NA,NA,NA,1,NA,2,2,"May 17, 2017 9:53:00 AM",NA,NA,NA,"111111111","111111111",4,1,1,NA,49,1,NA,1,NA,"11",NA,2,4,NA,15,NA,"2 3",NA,NA,8,NA,1,"5",NA,3,6,"Cassava flour",5,6,5,0.886002061072681,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,"3 5 7",NA,NA,2,1,2,1,NA,NA,0.75314513758659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,2,NA,2,0.942771966625396,NA,NA,2,NA,1,1,NA,NA,1,1,1,NA,1,1,0.568218399250232,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.449341143926204,"Nabakyala","woman","Man","omusajja","omusajja",2,NA,NA,NA,NA,NA,1,1,0.636909600838271,12,NA,"Lugbara",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,"The despondent does not speak Luganda very well so the survey was conducted in both Luganda and swahili","uuid:8a796627-5572-4693-b094-60badf1355fe",1705161815,"uuid:8a796627-5572-4693-b094-60badf1355fe",112
