"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","audio","audio_consent","consent_text","consent","note_3","date_time","id","id_2","district","tracking","time_2","sex_q2_1","day_q2_2","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","note2_6","members_q2_6","child_q2_7","older_q2_8","younger_q2_9","q2_9err","born_q2_10","lc1_naba_vht_q2_11","q2_12err","discuss_q2_13","big_city_q2_14","kla_q2_14","vill16_q2_15","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","tribe_q2_25","q2_25_oth","tribe1","uga_q2_22","uga_q2_22b","time_3","activity_q3_1","q3_1_oth","free_time_q3_2","q3_2err","convers_q3_3","q3_3err","time_4","news_q4_1","oly_q4_2","africa_cup_q4_3","watchTV_q4_1","mobile_q4_2","time_5","living_cond_q5_1","living_tribe_q5_2","living_tribe_q5_2b","cond_parents_q5_3","cond_children_q5_4","randomdraw1","hardwork_q5_5","hardwork_q5_6","religious_q5_7","religious_q5_8","willing_q5_9","willing_q5_10","time_6","new_ideas_q6_2a_c1","goals_q6_2","q6_2err","time_7","note7_1","achiever_q7_1","kneel_q7_3","woman_earns_q7_3","women_leaders_q7_5","time_8","note8","note_sec8","audio_sec8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","note8_1f","time_9","note9_1","randomdraw4","citizens_q9_1a_1","citizens_q9_1a_2","randomdraw5","government_q9_1b_1","government_q9_1b_2","elders_q9_2","time_10","randomdraw6","note_10_1","time_11","robbed_police_q11_5","gov_resp_q11_2","time_12","time_13","religion_q14_1","q14_1_oth","religion_times_q14_2","pray_private_q14_4","time_14","killed_witch_q14_1","possible_kill_q14_1b","randomdraw9","time_15","randomdraw11","note15_1son","move_son_q15_3","move_daughter_q15_3","time_16","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note16_2","once_week_q16_2","once_week_q16_2b","once_month_q16_2b","friends_fam_q16_3","note17","note17_1","dwelling_q16_1","q16_1_oth","note17_2","rooms_q16_2","walls_q16_5","q16_5_oth","floor_q16_6","q16_6_oth","light_q16_7","q16_7_oth","fuel_q16_8","q16_8_oth","time_18","note18_1","radio_q17_1","tv_q17_2","cellphone_q17_5","cellpone_internet_q17_5a","cellphone_battery_q17_5b","cellphone_unit_q17_5b_units","chair_q17_7","sofa_q17_8","motor_cycle_q17_15","time_19","films_q17_1","other_attend_q17_2","audio_sec19","note_sec19","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_sec19_2","time_20","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","followup_q18_3","note20","observe_conditions_q18_4","note20_2","note21","survey_language","survey_language_oth","comments","instanceID","formdef_version","KEY","tc_id"
"22","Oct 19, 2016 7:24:06 PM","Oct 19, 2016 9:13:04 AM","Oct 19, 2016 3:11:04 PM",37,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 9:13:00 AM",41036091,41036091,4,1,"2016-Oct-19 09:14:48",1,1,30,1,NA,2,NA,NA,3,1,0,2,NA,2,"11",NA,2,1,1,2,7,2,NA,2,NA,"29 31 34",NA,NA,29,NA,"Mutooro",1,NA,"2016-Oct-19 09:20:23",3,NA,"1 9 3 10",NA,"1 3 9",NA,"2016-Oct-19 09:25:13",5,NA,3,2,5,"2016-Oct-19 09:28:29",3,2,NA,1,2,0.703484019892082,NA,NA,NA,NA,1,1,"2016-Oct-19 09:13:05",1,"2 3 6",NA,"2016-Oct-19 09:36:47",NA,1,2,1,1,"2016-Oct-19 09:37:57",NA,NA,"media\AA_c266874a-4be2-4244-971b-15696931f221_note8_1.3gpp",NA,0.291764720213893,NA,NA,NA,NA,NA,NA,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.406943689763626,NA,2,NA,NA,2,NA,NA,2,1,1,NA,"2016-Oct-19 09:46:54",NA,0.753961201783545,NA,1,0.90011388062087,NA,2,2,"2016-Oct-19 09:49:08",0.42487483484568,NA,"2016-Oct-19 09:55:47",3,1,"2016-Oct-19 09:58:07","2016-Oct-19 10:08:48",4,NA,1,1,"2016-Oct-19 10:09:39",2,1,0.524400311432832,"2016-Oct-19 10:12:11",0.952981400016744,NA,NA,1,"2016-Oct-19 10:14:35",NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,2,5,NA,7,NA,1,NA,2,NA,"2016-Oct-19 10:19:06",NA,2,2,1,1,3,3,1,2,2,"2016-Oct-19 10:20:07",7,2,"media\AA_c266874a-4be2-4244-971b-15696931f221_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 10:21:23",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:c266874a-4be2-4244-971b-15696931f221",1610190714,"uuid:c266874a-4be2-4244-971b-15696931f221",75
"23","Oct 19, 2016 7:24:24 PM","Oct 19, 2016 10:40:51 AM","Oct 19, 2016 12:17:32 PM",42,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 10:44:00 AM",41036371,41036371,4,2,"2016-Oct-19 10:45:14",2,1,19,2,NA,2,NA,NA,3,1,1,1,NA,1,"11",NA,1,2,1,1,6,2,NA,2,NA,"2",NA,NA,24,NA,"Munyoro",1,NA,"2016-Oct-19 10:48:40",7,NA,"10 11 8",NA,"5 1 7",NA,"2016-Oct-19 10:52:20",5,NA,NA,1,4,"2016-Oct-19 10:53:47",1,3,NA,1,1,0.282965925074235,2,1,NA,NA,NA,NA,"2016-Oct-19 10:40:52",1,"1 3 7",NA,"2016-Oct-19 10:56:25",NA,1,2,2,1,"2016-Oct-19 11:03:13",NA,NA,"media\AA_3fc6c51e-31d2-4c3f-8b57-85849a572748_note8_1.3gpp",NA,0.579788531618006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.218840680432199,2,NA,NA,NA,2,NA,2,NA,2,1,NA,"2016-Oct-19 11:16:29",NA,0.204662672683226,2,NA,0.506736622898239,NA,1,2,"2016-Oct-19 11:17:16",0.486955848718999,NA,"2016-Oct-19 11:20:07",2,2,"2016-Oct-19 11:21:24","2016-Oct-19 12:09:31",11,NA,1,2,"2016-Oct-19 12:09:55",2,1,0.585014936041182,"2016-Oct-19 12:10:54",0.351436732795391,NA,1,NA,"2016-Oct-19 12:11:08",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,5,NA,7,NA,6,NA,2,NA,"2016-Oct-19 12:13:22",NA,1,2,2,NA,NA,NA,2,2,2,"2016-Oct-19 12:13:38",7,NA,"media\AA_3fc6c51e-31d2-4c3f-8b57-85849a572748_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 12:14:54",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:3fc6c51e-31d2-4c3f-8b57-85849a572748",1610190714,"uuid:3fc6c51e-31d2-4c3f-8b57-85849a572748",71
"24","Oct 19, 2016 7:24:53 PM","Oct 19, 2016 11:59:48 AM","Oct 19, 2016 3:12:02 PM",37,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 12:00:00 PM",41036161,41036161,4,1,"2016-Oct-19 12:01:59",1,1,49,1,NA,1,NA,NA,6,0,0,5,NA,4,"11",NA,3,1,2,1,19,NA,2,2,NA,"1 29 31",NA,NA,21,NA,"Munyankole",1,NA,"2016-Oct-19 12:07:15",16,NA,"4 6 8",NA,"5 4 7",NA,"2016-Oct-19 12:11:18",5,2,NA,1,5,"2016-Oct-19 12:13:56",2,2,NA,2,2,0.984826754734357,NA,NA,NA,NA,3,3,"2016-Oct-19 11:59:48",1,"4 5 8",NA,"2016-Oct-19 12:19:46",NA,2,2,1,2,"2016-Oct-19 12:21:17",NA,NA,"media\AA_b6ee3574-f6fb-44c7-8c86-9fcba3364202_note8_1.3gpp",NA,0.580834050098027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.590694172842987,NA,2,NA,NA,2,NA,NA,2,1,1,NA,"2016-Oct-19 12:26:17",NA,0.29700054757141,1,NA,0.607716348494033,NA,2,1,"2016-Oct-19 12:27:51",0.307762640893513,NA,"2016-Oct-19 12:32:44",2,2,"2016-Oct-19 12:35:03","2016-Oct-19 12:42:32",4,NA,1,2,"2016-Oct-19 12:43:06",2,2,0.426420142398014,"2016-Oct-19 12:45:29",0.182064563802631,NA,1,NA,"2016-Oct-19 12:47:32",NA,NA,2,2,"5",NA,"No",NA,2,NA,1,1,NA,NA,2,NA,NA,6,5,NA,7,NA,5,NA,3,NA,"2016-Oct-19 12:51:47",NA,1,1,1,2,4,3,1,1,2,"2016-Oct-19 12:52:35",7,4,"media\AA_b6ee3574-f6fb-44c7-8c86-9fcba3364202_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 12:53:20",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:b6ee3574-f6fb-44c7-8c86-9fcba3364202",1610190714,"uuid:b6ee3574-f6fb-44c7-8c86-9fcba3364202",75
"25","Oct 19, 2016 7:25:36 PM","Oct 19, 2016 12:35:06 PM","Oct 19, 2016 1:38:36 PM",5,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 12:43:00 PM",41036131,41036131,4,1,"2016-Oct-19 12:44:42",2,3,25,2,NA,2,NA,NA,2,0,1,0,NA,1,"1",NA,3,1,1,2,9,NA,2,2,NA,"1",NA,NA,1,NA,"Muganda",2,NA,"2016-Oct-19 12:48:31",9,NA,"1 9 4 6",NA,"5",NA,"2016-Oct-19 12:51:32",5,NA,3,6,5,"2016-Oct-19 12:54:15",2,2,NA,2,2,0.964174351781718,NA,NA,NA,NA,3,3,"2016-Oct-19 12:35:06",0,"2 5 6",NA,"2016-Oct-19 12:59:29",NA,1,2,1,1,"2016-Oct-19 13:00:41",NA,NA,"media\AA_bfd53835-8427-4f0d-a63f-0a82bf7a9d19_note8_1.3gpp",NA,0.594806170467987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.140095292398242,2,NA,NA,NA,1,NA,2,NA,1,1,NA,"2016-Oct-19 13:05:26",NA,0.275205848322857,2,NA,0.435908267158724,1,NA,1,"2016-Oct-19 13:06:59",0.976408466895404,NA,"2016-Oct-19 13:10:57",2,2,"2016-Oct-19 13:12:45","2016-Oct-19 13:22:55",5,NA,1,1,"2016-Oct-19 13:23:32",2,1,0.201859363646205,"2016-Oct-19 13:25:29",0.0206987142435798,NA,1,NA,"2016-Oct-19 13:27:06",NA,NA,2,0,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,3,5,NA,5,NA,5,NA,2,NA,"2016-Oct-19 13:32:32",NA,1,2,1,2,4,3,1,1,2,"2016-Oct-19 13:33:14",7,1,"media\AA_bfd53835-8427-4f0d-a63f-0a82bf7a9d19_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 13:33:59",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:bfd53835-8427-4f0d-a63f-0a82bf7a9d19",1610190714,"uuid:bfd53835-8427-4f0d-a63f-0a82bf7a9d19",71
"26","Oct 19, 2016 7:25:40 PM","Oct 19, 2016 2:55:50 PM","Oct 19, 2016 4:33:07 PM",3,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 2:59:00 PM",41036361,41036361,4,1,"2016-Oct-19 15:05:58",1,1,43,1,NA,1,NA,NA,6,2,0,5,NA,7,"1 8",NA,1,1,1,2,7,2,NA,2,NA,"1 2 26 29 30",NA,NA,1,NA,"Muganda",2,NA,"2016-Oct-19 15:13:57",1,NA,"9 10 4 8",NA,"5 1 2 7",NA,"2016-Oct-19 15:22:26",5,NA,NA,6,5,"2016-Oct-19 15:24:16",3,3,NA,2,2,0.984242011234732,NA,NA,NA,NA,3,1,"2016-Oct-19 14:55:51",1,"2 6 7",NA,"2016-Oct-19 15:34:04",NA,1,2,1,2,"2016-Oct-19 15:36:17",NA,NA,"media\AA_e310cc42-b340-42b2-93f9-8d9088782acc_note8_1.3gpp",NA,0.0164054444672067,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.844475701789991,NA,NA,2,NA,1,1,NA,NA,1,1,NA,"2016-Oct-19 15:43:13",NA,0.577787159479513,NA,2,0.989267721925996,NA,1,2,"2016-Oct-19 15:45:45",0.0630849592279631,NA,"2016-Oct-19 15:49:27",2,2,"2016-Oct-19 15:50:29","2016-Oct-19 16:05:08",9,NA,7,2,"2016-Oct-19 16:06:20",2,1,0.577043208354874,"2016-Oct-19 16:08:22",0.655794594522678,NA,NA,1,"2016-Oct-19 16:10:54",NA,NA,0,NA,NA,NA,NA,NA,2,NA,1,2,NA,NA,2,NA,NA,4,3,NA,7,NA,5,NA,2,NA,"2016-Oct-19 16:14:12",NA,1,2,1,1,3,3,1,2,2,"2016-Oct-19 16:15:00",7,1,"media\AA_e310cc42-b340-42b2-93f9-8d9088782acc_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 16:15:59",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:e310cc42-b340-42b2-93f9-8d9088782acc",1610190714,"uuid:e310cc42-b340-42b2-93f9-8d9088782acc",71
"27","Oct 19, 2016 7:26:37 PM","Oct 19, 2016 2:28:59 PM","Oct 19, 2016 3:34:46 PM",5,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 2:33:00 PM",41036301,41036301,4,1,"2016-Oct-19 14:34:53",2,2,63,1,NA,6,NA,NA,2,1,0,1,NA,12,"3",NA,3,1,2,2,7,2,NA,2,NA,"1",NA,NA,29,NA,"Mutooro",3,NA,"2016-Oct-19 14:39:33",1,NA,"1 10 11 8",NA,"1 3 4 7",NA,"2016-Oct-19 14:43:08",5,3,3,6,5,"2016-Oct-19 14:44:38",2,NA,NA,3,2,0.973160474564517,NA,NA,NA,NA,3,NA,"2016-Oct-19 14:29:00",0,"2 3 6",NA,"2016-Oct-19 14:49:21",NA,2,1,1,1,"2016-Oct-19 14:50:50",NA,NA,"media\AA_5211dd3b-bb0e-46ab-ae80-071b725c9bb9_note8_1.3gpp",NA,0.707494611744183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.435496441881652,NA,2,NA,NA,1,NA,NA,1,2,1,NA,"2016-Oct-19 14:57:23",NA,0.108512130959233,1,NA,0.366795492304658,2,NA,1,"2016-Oct-19 14:59:08",0.065081327613551,NA,"2016-Oct-19 15:04:21",1,2,"2016-Oct-19 15:06:09","2016-Oct-19 15:14:44",5,NA,2,1,"2016-Oct-19 15:15:20",2,1,0.786053969564052,"2016-Oct-19 15:17:42",0.689587268927564,NA,NA,1,"2016-Oct-19 15:19:20",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,2,NA,NA,3,5,NA,1,NA,6,NA,3,NA,"2016-Oct-19 15:24:47",NA,1,2,1,2,14,3,1,2,2,"2016-Oct-19 15:25:37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-19 15:26:05",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:5211dd3b-bb0e-46ab-ae80-071b725c9bb9",1610190714,"uuid:5211dd3b-bb0e-46ab-ae80-071b725c9bb9",71
"28","Oct 19, 2016 7:26:54 PM","Oct 19, 2016 12:58:56 PM","Oct 19, 2016 2:43:31 PM",21,NA,NA,NA,NA,2,NA,1,NA,"Oct 19, 2016 1:19:00 PM",41036061,41036061,4,1,"2016-Oct-19 13:20:07",2,2,44,2,NA,1,NA,NA,7,3,1,5,NA,8,"11",NA,1,2,2,1,1,4,NA,2,NA,"26 30",NA,NA,14,NA,"Mufumbira",1,NA,"2016-Oct-19 13:31:31",8,NA,"1 10 11 8",NA,"8",NA,"2016-Oct-19 13:37:10",5,NA,NA,4,4,"2016-Oct-19 13:40:07",NA,NA,NA,2,NA,0.768634918758415,NA,NA,NA,NA,1,NA,"2016-Oct-19 12:58:56",0,"3 4 6",NA,"2016-Oct-19 13:50:23",NA,2,1,2,1,"2016-Oct-19 13:53:24",NA,NA,NA,NA,0.475491525838106,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.375532822014441,NA,2,NA,NA,2,NA,NA,2,1,1,NA,"2016-Oct-19 14:01:23",NA,0.433794154860386,2,NA,0.0032044736752801,2,NA,1,"2016-Oct-19 14:03:56",0.775047526602386,NA,"2016-Oct-19 14:10:48",2,2,"2016-Oct-19 14:13:44","2016-Oct-19 14:20:07",9,NA,4,1,"2016-Oct-19 14:21:11",2,1,0.148769429572786,"2016-Oct-19 14:22:32",0.787036490310756,NA,NA,2,"2016-Oct-19 14:24:22",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,2,NA,NA,4,5,NA,7,NA,5,NA,2,NA,"2016-Oct-19 14:26:52",NA,1,1,1,2,7,3,1,1,1,"2016-Oct-19 14:27:37",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-19 14:28:16",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:ecaa025d-f250-43e4-811c-7cabd94bb0c1",1610190714,"uuid:ecaa025d-f250-43e4-811c-7cabd94bb0c1",75
"29","Oct 19, 2016 7:27:04 PM","Oct 19, 2016 2:10:37 PM","Oct 19, 2016 3:33:54 PM",42,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 2:18:00 PM",41036321,41036321,4,2,"2016-Oct-19 14:19:18",2,1,34,2,NA,2,NA,NA,10,4,2,7,NA,7,"11",NA,1,2,2,2,3,2,NA,2,NA,"26",NA,NA,14,NA,"Mufumbira",1,NA,"2016-Oct-19 14:24:01",7,NA,"1 10 11 8",NA,"5 2 7",NA,"2016-Oct-19 14:27:33",3,NA,NA,6,4,"2016-Oct-19 14:28:26",1,1,NA,2,2,0.109329345809438,1,1,NA,NA,NA,NA,"2016-Oct-19 14:10:38",1,"1 3 4",NA,"2016-Oct-19 14:31:01",NA,2,2,NA,1,"2016-Oct-19 14:32:04",NA,NA,"media\AA_9651a1c4-2fb1-484c-a535-69763b8c13c8_note8_1.3gpp",NA,0.679715727885668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.828792935005226,NA,NA,2,NA,2,2,NA,NA,1,1,NA,"2016-Oct-19 14:43:07",NA,0.663071069117193,NA,2,0.47114592962918,2,NA,2,"2016-Oct-19 14:45:18",0.378330565571624,NA,"2016-Oct-19 14:48:21",2,2,"2016-Oct-19 14:50:34","2016-Oct-19 15:04:41",8,NA,1,1,"2016-Oct-19 15:05:29",NA,NA,0.0459100113987451,"2016-Oct-19 15:07:31",0.938691219746263,NA,NA,1,"2016-Oct-19 15:09:19",NA,NA,2,2,"2",NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,3,6,NA,7,NA,5,NA,3,NA,"2016-Oct-19 15:12:59",NA,2,2,1,2,3,3,1,2,2,"2016-Oct-19 15:13:46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-19 15:14:18",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:9651a1c4-2fb1-484c-a535-69763b8c13c8",1610190714,"uuid:9651a1c4-2fb1-484c-a535-69763b8c13c8",71
"30","Oct 19, 2016 7:27:12 PM","Oct 19, 2016 9:11:44 AM","Oct 19, 2016 10:40:30 AM",10,NA,NA,NA,NA,2,NA,1,NA,"Oct 19, 2016 9:19:00 AM",41036211,41036211,4,1,"2016-Oct-19 09:21:08",1,2,34,1,NA,1,NA,NA,4,2,0,3,NA,7,"11",NA,4,1,1,2,2,2,NA,2,NA,"29 30",NA,NA,22,NA,"Munyarwanda",5,NA,"2016-Oct-19 09:27:07",1,NA,"9 3 4 5",NA,"1",NA,"2016-Oct-19 09:31:14",5,NA,3,2,5,"2016-Oct-19 09:33:19",1,1,NA,2,2,0.714453186142789,NA,NA,NA,NA,3,1,"2016-Oct-19 09:11:44",0,"4 6 8",NA,"2016-Oct-19 09:41:53",NA,1,2,1,2,"2016-Oct-19 09:43:45",NA,NA,NA,NA,0.935089223029037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,1,1,NA,0.862701679481443,NA,NA,2,NA,1,2,NA,NA,1,1,NA,"2016-Oct-19 09:49:12",NA,0.15381735542494,2,NA,0.627752116504443,NA,2,2,"2016-Oct-19 09:51:09",0.491044301909046,NA,"2016-Oct-19 09:56:46",2,2,"2016-Oct-19 09:58:39","2016-Oct-19 10:08:09",3,NA,1,2,"2016-Oct-19 10:08:51",2,1,0.985567054275244,"2016-Oct-19 10:10:45",0.584353009706037,NA,NA,1,"2016-Oct-19 10:13:07",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,3,3,NA,7,NA,5,NA,3,NA,"2016-Oct-19 10:16:56",NA,2,1,1,2,4,3,2,1,1,"2016-Oct-19 10:17:55",7,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 10:19:54",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:253950b0-a72b-4c28-bdeb-7916dbc5838d",1610190714,"uuid:253950b0-a72b-4c28-bdeb-7916dbc5838d",75
"31","Oct 19, 2016 7:27:47 PM","Oct 19, 2016 3:47:30 PM","Oct 19, 2016 4:51:40 PM",21,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 3:52:00 PM",41036171,41036171,4,1,"2016-Oct-19 15:53:34",2,1,28,2,NA,2,NA,NA,6,4,1,4,NA,4,"11",NA,1,1,1,2,5,2,NA,20,NA,"2 30 34",NA,NA,21,NA,"Munyankole",3,NA,"2016-Oct-19 16:00:38",8,NA,"1 11 6 8",NA,"1 4 7",NA,"2016-Oct-19 16:04:37",4,NA,NA,2,1,"2016-Oct-19 16:08:09",1,2,NA,2,2,0.686124752642231,NA,NA,NA,NA,1,3,"2016-Oct-19 15:47:30",0,"1 6 8",NA,"2016-Oct-19 16:12:38",NA,1,2,2,1,"2016-Oct-19 16:13:39",NA,NA,"media\AA_3d1a1f04-5fd1-4910-9664-ac093e88442a_note8_1.3gpp",NA,0.669605557308423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.84258041255481,NA,NA,2,NA,2,2,NA,NA,2,2,NA,"2016-Oct-19 16:18:50",NA,0.62500678835532,NA,2,0.77981907772543,NA,2,1,"2016-Oct-19 16:20:03",0.738537618906874,NA,"2016-Oct-19 16:24:32",3,1,"2016-Oct-19 16:25:53","2016-Oct-19 16:33:51",9,NA,2,2,"2016-Oct-19 16:34:36",2,1,0.725723219678131,"2016-Oct-19 16:37:30",0.227799567901184,NA,1,NA,"2016-Oct-19 16:39:41",NA,NA,4,1,"1 2",NA,NA,NA,1,1,NA,1,NA,NA,3,NA,NA,1,5,NA,7,NA,1,NA,3,NA,"2016-Oct-19 16:44:10",NA,1,2,2,NA,NA,NA,1,2,1,"2016-Oct-19 16:44:37",7,1,"media\AA_3d1a1f04-5fd1-4910-9664-ac093e88442a_note_sec19.3gpp",NA,NA,NA,NA,2,NA,NA,NA,"2016-Oct-19 16:46:26",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:3d1a1f04-5fd1-4910-9664-ac093e88442a",1610190714,"uuid:3d1a1f04-5fd1-4910-9664-ac093e88442a",71
"32","Oct 19, 2016 7:28:29 PM","Oct 19, 2016 9:45:21 AM","Oct 19, 2016 11:08:48 AM",36,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 9:46:00 AM",41024071,41024071,4,1,"2016-Oct-19 09:50:52",1,1,23,6,NA,7,NA,NA,5,2,2,2,NA,0,"2",NA,3,1,1,2,19,NA,2,2,NA,"37",NA,NA,1,NA,"Muganda",1,NA,"2016-Oct-19 09:57:22",15,"Electrician","1 5 6 8",NA,"5 2",NA,"2016-Oct-19 10:00:50",5,2,1,2,5,"2016-Oct-19 10:02:13",3,1,NA,2,2,0.809849535234844,NA,NA,NA,NA,2,1,"2016-Oct-19 09:45:21",1,"3 4 5",NA,"2016-Oct-19 10:07:01",NA,2,2,1,1,"2016-Oct-19 10:08:31",NA,NA,"media\AA_7caffd5b-0e43-43f4-bd77-a88a2e2062db_note8_1.3gpp",NA,0.838571250325203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,2,NA,2,0.157321589562711,2,NA,NA,NA,1,NA,1,NA,1,1,NA,"2016-Oct-19 10:13:02",NA,0.453671237750841,1,NA,0.966889479538387,NA,1,2,"2016-Oct-19 10:15:02",0.89623079756295,NA,"2016-Oct-19 10:17:32",2,2,"2016-Oct-19 10:19:18","2016-Oct-19 10:26:01",4,NA,2,1,"2016-Oct-19 10:26:39",2,1,0.664014551636723,"2016-Oct-19 10:28:14",0.0674447380112011,NA,1,NA,"2016-Oct-19 10:30:01",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,4,7,NA,7,NA,5,NA,2,NA,"2016-Oct-19 10:31:54",NA,1,2,1,1,1,3,1,2,2,"2016-Oct-19 10:32:29",5,2,"media\AA_7caffd5b-0e43-43f4-bd77-a88a2e2062db_note_sec19.3gpp",NA,"5",NA,NA,NA,NA,NA,NA,"2016-Oct-19 10:34:00",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:7caffd5b-0e43-43f4-bd77-a88a2e2062db",1610190714,"uuid:7caffd5b-0e43-43f4-bd77-a88a2e2062db",74
