"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","police_q5_1c","clergy_q5_1c","principal_q5_1c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","note_q5_1_d","police_q5_1d","clergy_q5_1d","doctor_q5_1d","teacher_q5_1d","principal_q5_1d","official_q5_1d","judge_q5_1d","note_q5_1_e","principal_q5_1e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","note_q5_1_f","principal_q5_1f","official_q5_1f","judge_q5_1f","police_q5_1f","clergy_q5_1f","doctor_q5_1f","teacher_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","cooperative_q20_1","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"67","May 21, 2017 12:55:45 PM","May 20, 2017 10:45:46 AM","May 20, 2017 11:49:26 AM",2,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 10:46:00 AM",41312291,41312291,"Mubende",NA,NA,NA,1,3,24,NA,NA,NA,2,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"5 1 3 4 7 10",NA,2,5,"Cassava",5,2,5,0.84372296121094,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,"2 4 5",NA,NA,2,1,2,1,NA,NA,0.941628265405994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,2,NA,2,0.873947371336992,NA,NA,2,NA,1,1,NA,NA,1,1,1,NA,1,1,0.637097770214178,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.586641014631613,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,2,2,2,1,1,0.0563085785689719,1,NA,"Muganda",NA,NA,NA,NA,NA,4,1,"1 2 3",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"The organisation that is carrying out the interview now",1,4,1,2,NA,NA,NA,NA,NA,6,NA,1,NA,4,NA,"uuid:2f94ff0f-e0fc-437e-aab5-9d0f51c0cb11",1705192037,"uuid:2f94ff0f-e0fc-437e-aab5-9d0f51c0cb11",80
"68","May 21, 2017 12:55:51 PM","May 20, 2017 3:09:32 PM","May 20, 2017 4:23:33 PM",2,NA,NA,NA,NA,1,NA,2,1,"May 20, 2017 3:10:00 PM",NA,NA,NA,"t41312061","t41312061",4,1,1,NA,40,1,NA,5,NA,"11",NA,2,2,NA,2,NA,"26",NA,NA,1,NA,1,"5 2 10",NA,NA,NA,"Beans and sweet potatoes",5,6,5,0.779600506552772,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 9",NA,NA,2,1,2,1,NA,NA,0.402724384494678,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.0889911944563994,2,NA,NA,NA,1,NA,1,NA,1,1,1,NA,2,2,0.568822299060152,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.217083735991023,"LC1","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,2,2,0.139481661837102,14,NA,"Mufumbira",2,NA,0,NA,NA,2,0,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:88106777-ca5d-42ec-9534-468a1b0d0649",1705192037,"uuid:88106777-ca5d-42ec-9534-468a1b0d0649",80
"69","May 21, 2017 12:57:21 PM","May 20, 2017 12:26:48 PM","May 20, 2017 1:34:13 PM",28,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 12:27:00 PM",40216301,40216301,"Mubende",NA,NA,NA,2,2,45,NA,NA,NA,3,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,3,"1 10",NA,5,4,"Matooke",5,1,5,0.267348238892284,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 9",NA,NA,2,2,2,1,NA,NA,0.467287543142132,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.783261893525264,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,1,1,0.0696772773622395,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.0605859432697361,"LC1","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,1,0.887997276130968,24,NA,"Munyoro",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:5fc80588-405e-467d-a901-17a96faea62f",1705192037,"uuid:5fc80588-405e-467d-a901-17a96faea62f",98
"70","May 21, 2017 12:57:22 PM","May 20, 2017 10:22:03 AM","May 20, 2017 11:31:32 AM",20,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 10:30:00 AM",41312351,41312351,"Mubende",NA,NA,NA,2,1,28,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"1 2 4 10",NA,6,3,"Matooke",3,6,1,0.578501048632725,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,1,1,1,2,NA,NA,0.427117635321278,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.146159058498012,2,NA,NA,NA,1,NA,2,NA,1,1,2,NA,2,2,0.978098631989524,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.878967031972569,"Police","woman","Man","omukazi","omusajja",1,NA,NA,2,2,2,1,1,0.985971353480123,22,NA,"Munyarwanda",NA,NA,NA,NA,NA,3,3,"3",NA,NA,NA,NA,NA,NA,NA,1,6,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,"She hardly estimated the time taken to move to the police","uuid:4e11dced-e3e7-4158-b0b8-c72ddbe9e72e",1705192037,"uuid:4e11dced-e3e7-4158-b0b8-c72ddbe9e72e",80
"71","May 21, 2017 12:57:27 PM","May 20, 2017 2:53:15 PM","May 20, 2017 3:59:01 PM",28,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 2:53:00 PM",40216201,40216201,"Mubende",NA,NA,NA,2,1,33,NA,NA,NA,1,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"1 10",NA,4,5,"Matooke",5,6,5,0.819424032929325,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 9",NA,NA,2,1,1,1,NA,NA,0.565764731496576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.274715792262522,2,NA,NA,NA,2,NA,2,NA,1,1,2,NA,1,1,0.447258634708533,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.683138508588426,"Police","woman","Man","omukazi","omusajja",1,NA,NA,2,2,2,2,1,0.685104670956128,1,NA,"Muganda",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,4,NA,"uuid:647bf8e5-bd39-454a-a09b-44a4e389781e",1705192037,"uuid:647bf8e5-bd39-454a-a09b-44a4e389781e",98
"72","May 21, 2017 12:58:17 PM","May 20, 2017 10:51:09 AM","May 20, 2017 3:59:09 PM",18,NA,NA,NA,NA,1,NA,2,2,"May 20, 2017 10:51:00 AM",NA,NA,NA,"t41312051","t41312051",4,2,2,NA,35,2,NA,1,NA,"11",NA,18,NA,4,2,NA,"37",NA,NA,1,NA,3,"1 4 10",NA,4,5,"Matooke",5,6,5,0.0209947473978132,1,NA,2,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 9",NA,NA,1,2,1,1,NA,NA,0.259044457195978,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.564810066172239,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.760009954777624,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.798766112739166,"Police","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,2,0.08042370002958,17,NA,"Mukhonjo",3,NA,1,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,4,NA,1,NA,1,NA,"uuid:8a72d545-8bad-4327-8102-8df59a4a5cde",1705192037,"uuid:8a72d545-8bad-4327-8102-8df59a4a5cde",80
"73","May 21, 2017 12:58:20 PM","May 20, 2017 5:33:06 PM","May 20, 2017 6:54:49 PM",18,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 5:34:00 PM",41312121,41312121,"Mubende",NA,NA,NA,2,3,45,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 1 2 10",NA,5,3,"Matooke",5,1,5,0.133715517367531,1,NA,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 5 9",NA,NA,1,2,1,1,NA,NA,0.785246110539281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,1,1,NA,0.303948762340116,2,NA,NA,NA,2,NA,1,NA,1,1,1,NA,2,2,0.516066505038424,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.37364405843028,"Nabakyala","woman","Man","omukazi","omusajja",1,NA,NA,1,2,2,1,1,0.398721833922476,1,NA,"Muganda",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:f798ba8d-7231-41f9-973f-d1f2b34e95b9",1705192037,"uuid:f798ba8d-7231-41f9-973f-d1f2b34e95b9",80
"74","May 21, 2017 2:16:38 PM","May 21, 2017 1:15:59 PM","May 21, 2017 1:22:10 PM",1,NA,NA,NA,NA,1,NA,2,1,"May 21, 2017 1:16:00 PM",NA,NA,NA,"111111111","111111111",1,1,2,NA,23,4,NA,3,NA,"2 5",NA,3,1,NA,6,NA,"6 9",NA,NA,3,NA,4,"2 3",NA,2,4,"Rf66g",2,3,4,0.807884623839579,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 4",NA,NA,1,NA,2,2,NA,NA,0.270676986746811,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,0.992501896279683,NA,NA,2,NA,1,NA,NA,NA,1,1,1,NA,1,2,0.374145469660867,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.670641335304754,"Police","man","Woman","omusajja","omukazi",2,NA,NA,1,2,1,1,2,0.0805697247570779,4,NA,"Alur",2,NA,3,NA,NA,1,1,"3",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,"uuid:c024b956-8c27-44b6-a0e2-48e9c741cca9",1705192037,"uuid:c024b956-8c27-44b6-a0e2-48e9c741cca9",6
"75","May 21, 2017 2:16:38 PM","May 21, 2017 1:22:21 PM","May 21, 2017 1:34:31 PM",1,NA,NA,NA,NA,1,NA,2,1,"May 21, 2017 1:26:00 PM",NA,NA,NA,"222222222","222222222",1,1,2,NA,42,5,NA,4,NA,"3 6",NA,6,2,NA,8,NA,"5 8",NA,NA,3,NA,3,"1 2",NA,2,5,"Tytgu",3,4,2,0.479551766916551,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 5",NA,NA,2,2,2,NA,NA,NA,0.0267812107022548,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,0.438501781303489,NA,1,NA,NA,1,NA,NA,2,2,1,1,NA,1,2,0.0719508715045994,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"Ty",NA,NA,2,NA,0.00182144003410489,"LC1","man","Woman","omusajja","omukazi",NA,NA,NA,2,2,2,1,2,0.737883766573908,8,NA,"Kakwa",3,NA,1,NA,NA,2,1,"3",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,"uuid:78544162-342d-44ec-820b-4a92840cbdce",1705192037,"uuid:78544162-342d-44ec-820b-4a92840cbdce",10
"76","May 21, 2017 2:16:39 PM","May 21, 2017 1:35:47 PM","May 21, 2017 1:45:00 PM",1,NA,NA,NA,NA,1,NA,2,1,"May 21, 2017 1:37:00 PM",NA,NA,NA,"333333333","333333333",3,1,3,NA,25,6,NA,4,NA,"2",NA,7,2,NA,4,NA,"2 5",NA,NA,17,NA,3,"1",NA,23,4,"Thg",4,1,3,0.0619018117796379,1,NA,2,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 4",NA,NA,2,2,2,2,NA,NA,0.00903335564071939,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.59259184010652,NA,2,NA,NA,2,NA,NA,2,2,2,2,NA,1,2,0.42255992000433,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"R5gg5g",NA,NA,2,NA,0.478366899661507,"Nabakyala","man","Woman","omusajja","omukazi",NA,NA,NA,1,2,2,1,2,0.891830740961248,5,NA,"Aringa",3,NA,2,NA,NA,2,2,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,"uuid:f719eb2d-a04b-4524-b355-02412d475daa",1705192037,"uuid:f719eb2d-a04b-4524-b355-02412d475daa",36
"77","May 21, 2017 2:16:39 PM","May 21, 2017 1:45:29 PM","May 21, 2017 1:52:07 PM",1,NA,NA,NA,NA,1,NA,2,1,"May 21, 2017 1:46:00 PM",NA,NA,NA,"444444444","444444444",1,1,2,NA,25,4,NA,3,NA,"2 4",NA,6,2,NA,3,NA,"4 7",NA,NA,17,NA,4,"5 2",NA,2,2,"Rtgg",3,3,3,0.626490200197187,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 5",NA,NA,2,1,1,2,NA,NA,0.477913176918637,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.891439067181416,NA,NA,2,NA,1,2,NA,NA,2,2,1,NA,1,2,0.464265378736961,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.33479699033741,"Nabakyala","man","Woman","omusajja","omukazi",NA,NA,NA,2,1,2,2,2,0.200283812542101,5,NA,"Aringa",6,NA,2,NA,NA,1,1,"2",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,"uuid:090b28cc-0f5f-40c5-b742-040a782ea08e",1705192037,"uuid:090b28cc-0f5f-40c5-b742-040a782ea08e",5
"78","May 21, 2017 2:16:40 PM","May 21, 2017 1:53:10 PM","May 21, 2017 2:03:25 PM",1,NA,NA,NA,NA,1,NA,2,1,"May 21, 2017 1:53:00 PM",NA,NA,NA,"555555555","555555555",1,1,1,NA,18,8,NA,6,NA,"4 6",NA,5,3,NA,5,NA,"2 5",NA,NA,4,NA,3,"1 2",NA,2,5,"Yyhhj",3,4,3,0.539675181104303,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 5",NA,NA,1,2,2,1,NA,NA,0.349405577125563,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,0.539706310792306,NA,2,NA,NA,1,NA,NA,2,1,2,2,NA,1,2,0.0735632445115113,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"Rre34",NA,NA,2,NA,0.441845807078873,"Nabakyala","man","Woman","omusajja","omukazi",NA,NA,NA,2,1,NA,1,2,0.36544525971156,6,NA,"Ateso",8,NA,2,NA,NA,5,1,"3",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,"uuid:0c27c6a4-4bc6-456f-a26c-eb41e7701900",1705192037,"uuid:0c27c6a4-4bc6-456f-a26c-eb41e7701900",7
"79","May 21, 2017 2:16:41 PM","May 21, 2017 2:03:34 PM","May 21, 2017 2:15:59 PM",1,NA,NA,NA,NA,1,NA,2,1,"May 21, 2017 2:04:00 PM",NA,NA,NA,"666666666","666666666",2,1,3,NA,23,5,NA,5,NA,"5",NA,6,3,NA,9,NA,"5 9",NA,NA,17,NA,4,"2 4",NA,2,3,"Rujki",3,5,3,0.702492000524884,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 4",NA,NA,2,2,2,1,NA,NA,0.240118734566582,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.704522027060982,NA,NA,NA,NA,1,2,NA,NA,2,2,1,NA,2,2,0.820660866461878,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",NA,NA,NA,1,NA,NA,NA,0.649372035983065,"Nabakyala","man","Woman","omusajja","omukazi",NA,NA,NA,2,2,2,1,2,0.401526562337129,5,NA,"Aringa",3,NA,1,NA,NA,1,1,"1 2",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,"uuid:b7e5e76d-d3c8-491e-b285-02e3b518e775",1705192037,"uuid:b7e5e76d-d3c8-491e-b285-02e3b518e775",20
"80","May 21, 2017 2:42:55 PM","May 21, 2017 2:29:36 PM","May 21, 2017 2:42:44 PM",1,NA,NA,NA,NA,1,NA,2,1,"May 21, 2017 2:29:00 PM",NA,NA,NA,"777777777","777777777",1,1,3,NA,42,6,NA,4,NA,"4",NA,6,3,NA,3,NA,"5 8",NA,NA,17,NA,3,"1 2",NA,2,3,"Tufg",3,3,3,0.30429940997995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 4",NA,NA,2,NA,2,2,NA,NA,0.64980789342913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.590664276479591,NA,2,NA,NA,2,NA,NA,NA,2,2,1,NA,1,2,0.409812403949705,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"Ygug",NA,NA,2,NA,0.329667543274747,"LC1","man","Woman","omusajja","omukazi",NA,NA,NA,NA,2,2,2,2,0.529524230336941,7,NA,"Japhadhola",6,NA,2,NA,NA,6,2,"1 3",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,3,NA,3,NA,3,"ETuggu","uuid:c3dbf91e-3324-43bb-ab27-16928f40609a",1705192037,"uuid:c3dbf91e-3324-43bb-ab27-16928f40609a",4
