"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","visits_q2_9units","visits_q2_9number","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"102","11/18/2016 17:44","11/18/2016 17:26","11/18/2016 17:43",3,NA,NA,NA,NA,1,NA,"11/18/2016 17:26","V309013",1,38,1,NA,2,10,"I was selected by citizens",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,35,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I call them for counseling",12,1,1,1,NA,2,1,1,1,2,7,4,NA,"uuid:55d7ccdd-4081-4d31-8807-6bb8e4c33341",1611022330,"uuid:55d7ccdd-4081-4d31-8807-6bb8e4c33341",41
"103","11/18/2016 19:48","11/18/2016 10:10","11/18/2016 11:56",4,NA,NA,NA,NA,1,NA,"11/18/2016 10:10","V301194",1,25,1,NA,1,8,"Training ",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,50,NA,2,1,45,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Counselling her",20,2,1,1,NA,1,4,1,1,2,4,1,NA,"uuid:b242f1cc-988d-4872-bbe0-24aac299a886",1611022330,"uuid:b242f1cc-988d-4872-bbe0-24aac299a886",33
"104","11/18/2016 19:52","11/18/2016 10:54","11/18/2016 11:23",3,NA,NA,NA,NA,1,NA,"11/18/2016 10:54","V311321",2,52,1,NA,2,15,"I was a counsellor and i was elected as a VHT by village members",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,75,NA,3,1,NA,3,"0",0,NA,NA,1,1,0,1,0,0,0,"0",0,NA,NA,NA,1,"Financial problems in there homes","I seat them down both with the husband and i offer them some counselling",30,2,1,1,NA,1,4,2,2,3,7,1,NA,"uuid:9e87338f-1dff-4277-85e3-496e8e9c0abc",1611022330,"uuid:9e87338f-1dff-4277-85e3-496e8e9c0abc",64
"105","11/18/2016 20:15","11/18/2016 11:45","11/18/2016 12:19",3,NA,NA,NA,NA,1,NA,"11/18/2016 11:49","V306112",1,52,1,NA,2,5,"Was elected by community members",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,43,NA,2,8,NA,5,"0",0,NA,NA,2,1,1,0,0,0,1,"0",0,NA,NA,NA,2,NA,"He first calls the husband and talk to him and if it fails he sends her to the nabakyala.",16,1,1,1,NA,2,2,2,2,3,7,4,NA,"uuid:a19dc6b2-95df-419c-8cc3-3aa1bdd28792",1611022330,"uuid:a19dc6b2-95df-419c-8cc3-3aa1bdd28792",52
"106","11/18/2016 20:15","11/18/2016 13:10","11/18/2016 13:44",3,NA,NA,NA,NA,1,NA,"11/18/2016 13:10","V306111",1,50,1,NA,2,15,"He was elected by community members",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,3,200,NA,3,1,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"He first meets the husband and gives him some counseling before uniting them together",44,2,1,1,NA,2,2,1,2,3,6,1,NA,"uuid:f21bcc46-f602-4229-83f1-7806a8278cf2",1611022330,"uuid:f21bcc46-f602-4229-83f1-7806a8278cf2",52
"107","11/18/2016 20:21","11/18/2016 16:10","11/18/2016 16:36",3,NA,NA,NA,NA,1,NA,"11/18/2016 16:10","V309012",2,49,1,NA,2,10,"We were called in Malangala Subcounty for a month then we started children below 5years, giving them first aid.",2,"Money comes from a small bar",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,3,15,NA,3,1,NA,5,"0",0,NA,NA,5,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I find out the reason then I sit both down depending on the reason. If the man is quarreling the woman should maintain silence",30,2,1,1,NA,2,2,2,1,2,7,1,NA,"uuid:39b5f032-8c09-46e7-a42a-df278e585d2b",1611022330,"uuid:39b5f032-8c09-46e7-a42a-df278e585d2b",41
"108","11/18/2016 20:23","11/18/2016 11:34","11/18/2016 11:53",4,NA,NA,NA,NA,1,NA,"11/18/2016 11:34","V305291",2,37,1,NA,2,5,"I was elected by the village residents",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,1,15,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,"I counsel the couple",10,3,1,2,NA,2,2,NA,NA,2,7,4,NA,"uuid:a841ad75-ed31-4c99-8eea-7681e5f36e27",1611022330,"uuid:a841ad75-ed31-4c99-8eea-7681e5f36e27",37
"109","11/18/2016 20:23","11/18/2016 14:22","11/18/2016 14:37",4,NA,NA,NA,NA,1,NA,"11/18/2016 14:22","V305292",2,47,1,NA,2,5,"I was appointed by the chairman LC1",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,30,50,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,"I advice her to go away from the husband",47,2,1,2,NA,1,2,2,1,3,7,4,NA,"uuid:875d9249-9248-4c4c-ba9b-00cecbcb0bf7",1611022330,"uuid:875d9249-9248-4c4c-ba9b-00cecbcb0bf7",37
"110","11/18/2016 20:23","11/18/2016 15:24","11/18/2016 15:39",4,NA,NA,NA,NA,1,NA,"11/18/2016 15:24","V305293",2,52,2,NA,NA,NA,NA,NA,NA,NA,2,5,"I was elected by village residents",2,"She is sells snacks",NA,1,5,NA,2,1,NA,NA,NA,NA,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"O meet them as a couple and then  I counsel thew",20,2,1,1,NA,2,2,2,1,3,7,2,NA,"uuid:6142cdc0-27d3-419e-b1d9-38148a5d2bab",1611022330,"uuid:6142cdc0-27d3-419e-b1d9-38148a5d2bab",37
"111","11/18/2016 20:23","11/18/2016 16:29","11/18/2016 16:53",4,NA,NA,NA,NA,1,NA,"11/18/2016 16:31","V305294",1,43,1,NA,2,6,"I was elected by village residents",2,"He is a teacher",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,30,20,NA,3,2,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first find out the cause of the fight then I send them to the Community Development Officer",20,3,1,1,NA,2,2,1,NA,3,8,NA,NA,"uuid:049f2a9c-179d-47c4-84ad-cc6d92fc603e",1611022330,"uuid:049f2a9c-179d-47c4-84ad-cc6d92fc603e",37
"112","11/18/2016 20:23","11/18/2016 17:00","11/18/2016 17:19",4,NA,NA,NA,NA,1,NA,"11/18/2016 17:01","V305295",2,37,1,NA,2,5,"I was elected by the village residents",2,"Decorator on public Functions",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,20,NA,2,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,"She may not have a clear way of answering how she got beaten up and the lack of money as well","I take her to the LC1 for counseling",18,2,1,2,NA,1,2,2,1,3,8,NA,NA,"uuid:39c07467-4e99-4c2c-8e5c-dbca033627e9",1611022330,"uuid:39c07467-4e99-4c2c-8e5c-dbca033627e9",37
"113","11/19/2016 21:05","11/19/2016 9:53","11/19/2016 10:21",4,NA,NA,NA,NA,1,NA,"11/19/2016 9:53","V303311",2,80,1,NA,2,5,"I was elected by the residents of my village",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,20,30,NA,4,3,NA,5,"They always ask me about relationship issues",5,NA,NA,5,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"To bring the husband and we counsel him",20,2,1,1,NA,2,1,2,1,3,7,1,NA,"uuid:057e8935-acf6-432c-a97d-0ac041404828",1611022330,"uuid:057e8935-acf6-432c-a97d-0ac041404828",48
"114","11/19/2016 21:05","11/19/2016 13:27","11/19/2016 13:42",4,NA,NA,NA,NA,1,NA,"11/19/2016 13:27","V303313",2,59,2,NA,NA,NA,NA,NA,NA,NA,2,30,"I was elected by village residents",2,"Farming",NA,1,30,NA,2,1,NA,NA,NA,NA,NA,18,"0",0,NA,NA,13,5,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I hear from both sides then I counsel the couple",40,1,1,1,NA,2,2,2,1,3,7,4,NA,"uuid:d51e0407-e6b4-4971-af68-1f793a30d3d2",1611022330,"uuid:d51e0407-e6b4-4971-af68-1f793a30d3d2",48
"115","11/19/2016 21:05","11/19/2016 12:42","11/19/2016 13:05",4,NA,NA,NA,NA,1,NA,"11/19/2016 12:42","V303312",2,43,1,NA,2,5,"I was chosen by the health organization to go for a training and become one",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,45,50,NA,4,3,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,"She fears causing the husband to be imprisoned","I call up the couple and counsel them",18,2,1,1,NA,2,1,2,1,3,8,NA,NA,"uuid:00734ae1-e763-44cf-8779-7db3d38643b0",1611022330,"uuid:00734ae1-e763-44cf-8779-7db3d38643b0",48
"116","11/19/2016 21:32","11/19/2016 10:29","11/19/2016 11:08",3,NA,NA,NA,NA,1,NA,"11/19/2016 10:34","V309011",2,42,1,NA,2,15,"There was aprogram from ministry of health and they needed some volunteers ,i happened to be part ,later on i was elected",2,"Sells poultry",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,75,NA,3,2,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Men  just drink lots of alcohol and they fear responsibility","I first talk to both of them and find out the resason why it happened then later i counsel them both",27,2,1,1,NA,2,1,2,1,3,6,1,NA,"uuid:c8a4a7c4-c173-48dd-b457-93f801946b8f",1611022330,"uuid:c8a4a7c4-c173-48dd-b457-93f801946b8f",41
"117","11/19/2016 21:33","11/19/2016 13:00","11/19/2016 14:05",3,NA,NA,NA,NA,1,NA,"11/19/2016 13:00","V310203",1,31,1,NA,1,8,"I just volunteered to be a VHT",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,90,200,NA,3,1,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first ask her the reason why the husband beat her , if shes the one in wrong i ask her to gently apologise to the husband and if its her husband in wrong i also talk to him as a VHT to change",10,2,1,1,NA,2,1,1,1,3,7,1,NA,"uuid:6cece58e-60af-4a38-85ad-dc6d577ff6d3",1611022330,"uuid:6cece58e-60af-4a38-85ad-dc6d577ff6d3",58
"118","11/19/2016 21:34","11/19/2016 12:06","11/19/2016 13:34",2,NA,NA,NA,NA,1,NA,"11/19/2016 12:07","V305214",1,38,1,NA,2,10,"Training ",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,150,NA,4,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Go to the LC",38,2,1,1,NA,1,4,2,2,3,7,3,NA,"uuid:21fa6c69-1c20-45a9-bfc5-b95edaec617f",1611022330,"uuid:21fa6c69-1c20-45a9-bfc5-b95edaec617f",35
"119","11/19/2016 21:51","11/19/2016 17:00","11/19/2016 17:16",3,NA,NA,NA,NA,1,NA,"11/19/2016 17:01","V303173",1,43,1,NA,2,11,"Selected by the chairman",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,50,NA,4,2,NA,1,"O",0,NA,NA,1,0,0,0,0,0,0,"O",0,NA,NA,NA,1,"Fear to be embarrassed or even fearing to be harassed by their husbands","To see the local committee members for assistance",34,2,1,1,NA,2,2,2,1,2,7,2,NA,"uuid:1dd3d911-06f8-42c7-8142-168b568f3b16",1611022330,"uuid:1dd3d911-06f8-42c7-8142-168b568f3b16",46
"120","11/19/2016 21:51","11/19/2016 9:48","11/19/2016 11:05",3,NA,NA,NA,NA,1,NA,"11/19/2016 9:49","V303171",2,58,1,NA,2,11,"Selected by the lc1",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,100,NA,3,3,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Fear to disclose to people to be assisted","Ascertain reasons for her beatings then counsel her",58,3,1,1,NA,2,4,1,1,3,7,3,NA,"uuid:1b0e0582-6844-4ef6-a59c-0557ad8566b7",1611022330,"uuid:1b0e0582-6844-4ef6-a59c-0557ad8566b7",46
"121","11/22/2016 19:21","11/22/2016 11:18","11/22/2016 11:53",4,NA,NA,NA,NA,1,NA,"11/22/2016 11:18","V103121",2,42,1,NA,2,5,"I was elected by the village residents",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,50,NA,2,1,54,NA,3,4,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,"They may not be having money","I send her to the Nabakyala",26,1,1,1,NA,1,4,1,1,3,7,1,NA,"uuid:8e31b76f-ad7f-4f5d-a03f-9066df38814d",1611022330,"uuid:8e31b76f-ad7f-4f5d-a03f-9066df38814d",7
"122","11/22/2016 19:21","11/22/2016 15:07","11/22/2016 15:38",4,NA,NA,NA,NA,1,NA,"11/22/2016 15:07","V103123",2,48,2,NA,NA,NA,NA,NA,NA,NA,2,15,"I was elected by the women of my village",2,"Farming",NA,1,40,NA,1,30,NA,NA,NA,NA,NA,17,"0",0,NA,NA,10,7,0,0,0,0,0,"0",0,NA,NA,NA,1,"She fear exposing the husband to police in case they go to police","I first find out the cause of the fight then I counsel them",17,2,1,1,NA,1,4,2,1,3,7,1,NA,"uuid:453f70f0-86a2-4eb0-8f8e-61d27f4eb1c2",1611022330,"uuid:453f70f0-86a2-4eb0-8f8e-61d27f4eb1c2",7
"123","11/22/2016 19:21","11/22/2016 13:36","11/22/2016 13:59",4,NA,NA,NA,NA,1,NA,"11/22/2016 13:36","V103122",1,27,1,NA,2,1,"I was appointed directly by the chairman of my LC1",2,"He is an agricultural trader",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,40,115,NA,3,1,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She has to first tell me why she was beaten by husband then I counsel her",20,1,1,1,NA,2,1,2,1,3,6,1,NA,"uuid:a7265b6e-be22-42ff-964a-fd00f7c23090",1611022330,"uuid:a7265b6e-be22-42ff-964a-fd00f7c23090",7
"124","11/22/2016 19:21","11/22/2016 17:17","11/22/2016 17:28",4,NA,NA,NA,NA,1,NA,"11/22/2016 17:18","V103124",1,37,1,NA,2,6,"I was elected by the residents of my village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,150,NA,3,1,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first advice her to go to the elders",21,2,1,1,NA,2,2,2,1,3,4,1,NA,"uuid:e07c52da-e1bf-47c4-883f-5d8289601cc7",1611022330,"uuid:e07c52da-e1bf-47c4-883f-5d8289601cc7",7
"125","11/22/2016 19:22","11/21/2016 13:58","11/21/2016 14:43",3,NA,NA,NA,NA,1,NA,"11/21/2016 13:58","V303221",1,47,1,NA,2,10,"Training ",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,5,120,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,"Tell the nabakyala about it",47,2,1,1,NA,1,4,1,1,3,4,2,NA,"uuid:08918931-e23a-4bd5-a52d-299d4830b822",1611022330,"uuid:08918931-e23a-4bd5-a52d-299d4830b822",47
"126","11/22/2016 19:23","11/21/2016 12:23","11/21/2016 12:51",3,NA,NA,NA,NA,1,NA,"11/21/2016 12:23","V303044",1,58,1,NA,2,5,"Was elected by the chairman and the village members accepted",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,40,50,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"I tell her to report to the LC1",35,2,1,1,NA,1,5,2,1,3,6,1,NA,"uuid:3a90443f-86d8-48ab-a619-cf02bd90ba78",1611022330,"uuid:3a90443f-86d8-48ab-a619-cf02bd90ba78",45
"127","11/22/2016 19:23","11/21/2016 11:17","11/21/2016 11:40",3,NA,NA,NA,NA,1,NA,"11/21/2016 11:18","V303314",1,46,1,NA,2,10,"Village members elected me to be there VHT and i accepted",2,"Stone minning",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,30,300,NA,3,1,NA,4,"0",0,NA,NA,4,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Financial problems and non caring husbands","I seat them both and listen to there issuess then i counsel them",46,1,1,1,NA,2,2,2,2,3,8,4,NA,"uuid:d46ce400-382b-4b1a-88a7-282c929de85b",1611022330,"uuid:d46ce400-382b-4b1a-88a7-282c929de85b",48
"128","11/22/2016 19:23","11/21/2016 13:48","11/21/2016 14:09",3,NA,NA,NA,NA,1,NA,"11/21/2016 13:49","V303042",2,50,1,NA,2,5,"Health workers from government came and asked for volunteers to train to be VHT and i happened to participate and i was elected by village members",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,100,NA,4,2,NA,12,"0",0,NA,NA,10,2,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I talk to the husband and advise him to treat his wife with care without beating",28,1,1,1,NA,1,2,2,2,3,7,1,NA,"uuid:c8879d47-c3c8-459e-95c5-92e210380a3d",1611022330,"uuid:c8879d47-c3c8-459e-95c5-92e210380a3d",45
"129","11/22/2016 19:23","11/21/2016 13:15","11/21/2016 13:40",3,NA,NA,NA,NA,1,NA,"11/21/2016 13:16","V303041",2,51,1,NA,2,11,"Government health workers came to our village and they requested volunteers to act as a VHT and i eventually became part of it up to now",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,50,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,"I advise her to stay calm and give it a try again with her husband , and if he persists i tell her to report to the LC1",32,2,1,2,NA,1,4,2,1,3,8,4,NA,"uuid:4bf59d79-5fb5-4a96-be40-0a14d8fe5af1",1611022330,"uuid:4bf59d79-5fb5-4a96-be40-0a14d8fe5af1",45
"130","11/22/2016 19:55","11/22/2016 17:32","11/22/2016 17:48",2,NA,NA,NA,NA,1,NA,"11/22/2016 17:32","V103032",2,36,1,NA,2,6,"I was appointed by the chairperson ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,50,180,NA,4,6,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I tell her to report the issue to their parents ",13,2,1,1,NA,1,2,2,2,3,7,1,NA,"uuid:b6eaab36-0539-4393-a866-9ffa4e6d46b8",1611022330,"uuid:b6eaab36-0539-4393-a866-9ffa4e6d46b8",5
"131","11/22/2016 19:55","11/22/2016 14:43","11/22/2016 15:08",2,NA,NA,NA,NA,1,NA,"11/22/2016 14:44","V103031",2,34,2,NA,NA,NA,NA,NA,NA,NA,2,10,"I was elected by the people of the village ",2,"Farming and tends a retail store ",NA,1,40,NA,2,1,NA,NA,NA,NA,NA,15,"0",0,NA,NA,15,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Lack of money for transport to the hospital ","I try to find out the cause of the violence then find a solution depending on the cause ",18,1,1,1,NA,1,2,2,2,3,6,1,NA,"uuid:1828fefd-6268-4131-ae53-015b60e28548",1611022330,"uuid:1828fefd-6268-4131-ae53-015b60e28548",5
"132","11/22/2016 21:06","11/22/2016 16:11","11/22/2016 16:48",3,NA,NA,NA,NA,1,NA,"11/22/2016 16:12","V106062",2,39,1,NA,2,3,"I was selected by chairman",2,"Hotel",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,1,54,NA,3,2,NA,1,"0",0,NA,NA,0,0,0,0,1,0,0,"0",0,NA,NA,NA,1,"Most of them don have money and they fear to go and they are asked money and when there is no way they will come back to ask the man the money .","I would first ask her to go to the hospital for check up and treatment and later I can hold a discussion with them.",16,2,1,1,NA,2,2,2,1,2,8,4,NA,"uuid:5903494a-ae0f-472d-8f08-807d3f73588a",1611022330,"uuid:5903494a-ae0f-472d-8f08-807d3f73588a",11
"133","11/22/2016 21:06","11/22/2016 18:14","11/22/2016 18:46",3,NA,NA,NA,NA,1,NA,"11/22/2016 18:15","V106062",1,33,1,NA,2,5,"I was working with TASO for community service and later I was thought to be the VHT",2,"Farmer ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,2,50,NA,4,10,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Don't know why ","I first ask her to go the hospital as we call the man to speak to him",25,2,1,1,NA,2,2,1,1,3,8,4,NA,"uuid:0fefed14-a685-42df-ad58-e010dba98eb5",1611022330,"uuid:0fefed14-a685-42df-ad58-e010dba98eb5",11
"134","11/23/2016 18:50","11/23/2016 12:20","11/23/2016 17:54",3,NA,NA,NA,NA,1,NA,"11/23/2016 12:21","V106063",1,47,1,NA,2,5,"Training",2,"Retail business",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,5,240,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Counselling",47,2,1,1,NA,1,4,2,NA,3,7,4,NA,"uuid:bbc041fd-7582-477f-9f76-18106994385b",1611022330,"uuid:bbc041fd-7582-477f-9f76-18106994385b",11
"135","11/23/2016 19:25","11/23/2016 15:09","11/23/2016 15:35",2,NA,NA,NA,NA,1,NA,"11/23/2016 15:09","V104111",2,36,1,NA,2,5,"I was appointed for training as a VHT and when I passed the trainings, I became a VHT ",2,"None",NA,NA,NA,NA,NA,NA,NA,1,4,NA,1,4,600,NA,3,1,NA,4,"0",0,NA,NA,4,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I offer them counseling ",14,2,1,1,NA,1,2,1,1,3,7,2,NA,"uuid:7847488e-c1ec-41f3-be34-a637b29195e8",1611022330,"uuid:7847488e-c1ec-41f3-be34-a637b29195e8",9
"136","11/23/2016 19:25","11/23/2016 16:16","11/23/2016 16:30",2,NA,NA,NA,NA,1,NA,"11/23/2016 16:16","V104112",2,40,2,NA,NA,NA,NA,NA,NA,NA,2,23,"I was elected by the village people ",2,"She owns a bar ",NA,1,10,NA,1,10,NA,NA,NA,NA,NA,10,"0",0,NA,NA,10,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I talk to the husband and discuss the solution to this violence ",25,1,1,1,NA,2,1,1,1,3,7,1,NA,"uuid:c79f235b-e2fa-40e1-afff-f3b214021796",1611022330,"uuid:c79f235b-e2fa-40e1-afff-f3b214021796",9
"137","11/23/2016 19:25","11/23/2016 16:54","11/23/2016 17:28",2,NA,NA,NA,NA,1,NA,"11/23/2016 16:54","V104113",2,38,1,NA,2,6,"I was appointed by the chairperson for interviews, then later I became a VHT ",2,"She is a primary school teacher ",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,5,320,NA,3,1,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I call the nabakyala to help resolve the issue ",12,2,1,1,NA,1,1,1,2,3,7,3,NA,"uuid:8ff33c6f-090e-4d9a-b4da-57fbbb13edbd",1611022330,"uuid:8ff33c6f-090e-4d9a-b4da-57fbbb13edbd",9
"138","11/23/2016 20:11","11/23/2016 9:44","11/23/2016 10:09",4,NA,NA,NA,NA,1,NA,"11/23/2016 9:44","V102051",2,48,1,NA,2,5,"I was elected by the LC1 committee",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,90,120,NA,4,3,NA,5,"0",0,NA,NA,4,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I advice the lady  to give the husband more respect",25,2,1,1,NA,2,2,NA,1,3,8,NA,NA,"uuid:e58899ec-e8f9-4a3d-924f-a01fbba20570",1611022330,"uuid:e58899ec-e8f9-4a3d-924f-a01fbba20570",2
"139","11/23/2016 20:11","11/23/2016 10:35","11/23/2016 10:59",4,NA,NA,NA,NA,1,NA,"11/23/2016 10:36","V102052",2,43,1,NA,1,4,"I was directly appointed by the chairman Lc1 of my village",2,"A retail trader",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,15,70,NA,3,1,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"She fears the husband being hunted down by lawmakers","I call the couple and counsel them",43,2,1,1,NA,2,2,1,1,2,7,2,NA,"uuid:df2c4041-ac30-4df4-a78c-6f8bf915845f",1611022330,"uuid:df2c4041-ac30-4df4-a78c-6f8bf915845f",2
"140","11/23/2016 20:38","11/22/2016 11:33","11/22/2016 11:53",3,NA,NA,NA,NA,1,NA,"11/22/2016 11:33","V106064",2,40,1,NA,2,2,"I was selected by the chairman to replace the one who shifted",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,5,100,NA,3,1,NA,12,"0",0,NA,NA,12,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Fear","I counsel her with her husband",25,3,1,1,NA,1,2,1,1,3,8,4,NA,"uuid:b4154cbd-db11-445d-b95e-91afb8a0da6b",1611022330,"uuid:b4154cbd-db11-445d-b95e-91afb8a0da6b",11
"141","11/23/2016 20:38","11/23/2016 16:40","11/23/2016 16:52",3,NA,NA,NA,NA,1,NA,"11/23/2016 16:40","V103081",2,50,1,NA,2,4,"I was voted by people",2,"Teaching",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,25,150,NA,3,2,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I ask her the reasons why she is beaten and then counsel them",16,2,1,1,NA,2,2,2,1,3,7,1,NA,"uuid:4a8b65d4-3558-45f6-845e-01ef254ceb17",1611022330,"uuid:4a8b65d4-3558-45f6-845e-01ef254ceb17",6
"142","11/23/2016 20:38","11/23/2016 17:15","11/23/2016 17:40",3,NA,NA,NA,NA,1,NA,"11/23/2016 17:15","V103082",2,42,2,NA,NA,NA,NA,NA,NA,NA,2,6,"I was selected to be the nabakyala by the people",2,"Farming",NA,1,30,NA,1,30,NA,NA,NA,NA,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I counsel her",25,2,1,2,NA,2,2,2,1,4,8,4,NA,"uuid:118b9900-8fb8-479e-849c-55cde889a953",1611022330,"uuid:118b9900-8fb8-479e-849c-55cde889a953",6
